"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_name","Gene_type","Intron_Length","Exon_Length","splice5","splice3","ssstrength5","ssstrength3","ss5conservation","ss3conservation","codingpotential","branchpt_len"
"ENSG00000226026.7",72324,1,5,"RWDD3-DT","lncRNA",15843.5,146,1,0,-18.98,-7.44,NA,NA,0.0285254,"31"
"ENSG00000122481.17",13015,2,7,"RWDD3","protein_coding",2040,468,1,0,6.6,-6.22,NA,NA,0.0546157,"7"
"ENSG00000228852.6",35773,1,2,"ENSG00000228852","lncRNA",20459,185.5,1,0,-13.22,-23.28,NA,0.001,0.04206625,"19"
"ENSG00000287919.1",5469,1,2,"ENSG00000287919","lncRNA",2744,1363,1,0,10.45,-8.73,0.219,0.809,0.0232458,"28"
"ENSG00000228504.1",7335,1,2,"LINC01760","lncRNA",6954,191,1,0,-15.81,-11.05,NA,NA,0.165484,"11"
"ENSG00000230434.3",1425,1,2,"LINC01650","lncRNA",243,576.5,1,0,-3.32,-5.13,0.631,0.005,0.0770066,"25"
"ENSG00000237954.7",24771,1,4,"ENSG00000237954","lncRNA",7975,214,1,0,-16.48,-23.06,NA,NA,0.0369385,"71"
"ENSG00000233907.1",4619,1,4,"LINC01761","lncRNA",358,338,1,0,8.95,-5.29,NA,NA,0.155028,"43"
"ENSG00000228971.4",272283,4,12,"LINC02607","lncRNA",16769,186.5,4,0,6.135,-15.88,NA,NA,0.0400004,"18"
"ENSG00000271252.1",16374,1,2,"ENSG00000271252","lncRNA",16088,143.5,1,0,8.14,-4.96,0.009,0.023,0.0112195,"8"
"ENSG00000237435.10",84989,2,9,"LINC02790","lncRNA",3980,229,1,0,7.96,-8.47,NA,NA,0.2264205,"5"
"ENSG00000231987.1",120056,1,6,"LINC01787","lncRNA",18814,72.5,1,0,-17.1,-17.52,NA,NA,0.0728676,"18"
"ENSG00000117569.19",102073,8,29,"PTBP2","protein_coding",1667,130,1,0,8.85,-6.14,NA,NA,1,"10"
"ENSG00000188641.14",917257,2,25,"DPYD","protein_coding",33618,143,1,0,-16.07,-16.26,NA,NA,0.556655,"11"
"ENSG00000232878.3",227032,1,5,"DPYD-AS1","lncRNA",27496.5,64,1,0,8.435,-12.28,NA,NA,0.041009,"12"
"ENSG00000232542.1",25987,1,2,"DPYD-IT1","lncRNA",25587,200.5,1,0,-13.89,-31.08,NA,0.307,0.142283,"53"
"ENSG00000235777.1",1145,1,3,"DPYD-AS2","lncRNA",157,108,1,0,4.025,-7.895,NA,NA,0.008444175,"34"
"ENSG00000225206.12",116397,3,13,"MIR137HG","lncRNA",4619,168,1,0,-15.02,-19.865,NA,NA,0.0863595,"24"
"ENSG00000285922.1",2515,1,2,"ENSG00000285922","lncRNA",732,892,1,0,-15.6,-9.04,NA,0.945,0.0984534,NA
"ENSG00000226053.1",61911,1,3,"LINC01776","lncRNA",29841.5,101,1,0,9.51,-10.5,NA,NA,0.056842,"20.5"
"ENSG00000162627.17",98799,2,11,"SNX7","protein_coding",6007,183,1,0,9.16,-7.64,NA,NA,1,"7"
"ENSG00000117598.14",337684,3,11,"PLPPR5","protein_coding",21688.5,177,4,0,-14.4,-11.59,NA,NA,0.999973,"16"
"ENSG00000232825.3",240518,4,14,"PLPPR5-AS1","lncRNA",36653,144,1,0,8.05,-10.33,NA,NA,0.0295479,"15"
"ENSG00000117600.14",45298,2,9,"PLPPR4","protein_coding",3787,186,1,0,10.03,-3.51,NA,NA,1,"20"
"ENSG00000224445.3",128663,1,5,"LINC01708","lncRNA",5191,124,1,0,-18.675,-3.48,NA,NA,0.017726,"33"
"ENSG00000099260.12",48428,2,10,"PALMD","protein_coding",4146,115,1,0,8.83,-6.83,NA,NA,1,"15"
"ENSG00000223656.1",936,1,2,"HMGB3P10","processed_pseudogene",365,286,2,0,-15.96,-19.45,0.015,NA,0.727721,"55"
"ENSG00000156869.14",62665,2,20,"FRRS1","protein_coding",1655.5,115,1,0,-17.065,-13.73,NA,NA,0.329699,"23.5"
"ENSG00000162688.17",73662,3,39,"AGL","protein_coding",1009,134,4,0,8.04,-6,NA,NA,1,"15"
"ENSG00000228084.3",1575,2,3,"ENSG00000228084","lncRNA",827,653,1,0,-12.44,-5.03,0.016,NA,0.1084586,"46"
"ENSG00000117620.15",66283,14,34,"SLC35A3","protein_coding",5519,155,1,0,8.63,-4.35,NA,NA,0.9953825,"14"
"ENSG00000283761.1",113310,2,14,"ENSG00000283761","protein_coding",4208,123,1,0,9.25,-9.59,NA,NA,1,"10"
"ENSG00000156875.14",45282,1,2,"MFSD14A","protein_coding",1829,114.5,1,0,9.44,-9.98,NA,NA,0.780335,"9"
"ENSG00000241073.1",26481,1,2,"ENSG00000241073","lncRNA",26098,192,1,0,-18.11,-10.87,NA,NA,0.0884721,"10"
"ENSG00000156876.10",49392,1,17,"SASS6","protein_coding",1132,120,1,0,-16.435,-11.925,NA,NA,0.9999995,"11.5"
"ENSG00000122435.11",17346,3,15,"TRMT13","protein_coding",696,71.5,1,0,8.82,-15.29,NA,NA,0.7466,"12"
"ENSG00000122477.13",29825,3,16,"LRRC39","protein_coding",2219.5,146,1,0,-15.065,-17.645,NA,NA,1,"14"
"ENSG00000137992.15",62915,4,19,"DBT","protein_coding",4057,124,1,0,-13.44,-13.11,NA,NA,0.9999985,"7"
"ENSG00000285530.1",32926,1,3,"ENSG00000285530","lncRNA",14569.5,107,1,0,10.795,-0.665,NA,NA,0.344198,"95.5"
"ENSG00000224616.5",14654,3,10,"RTCA-AS1","lncRNA",567,125,1,0,-28.11,-7.93,NA,NA,0.14783665,"15"
"ENSG00000137996.13",26553,3,16,"RTCA","protein_coding",1534,124,1,0,9.33,-11.255,NA,NA,0.0846493,"18"
"ENSG00000223906.1",765,1,2,"ENSG00000223906","lncRNA",299,233.5,1,0,10.45,-2.53,0.01,0.005,0.0085742,"13"
"ENSG00000079335.20",175276,7,29,"CDC14A","protein_coding",10366,93,1,0,8.6,-8.96,NA,NA,0.9999945,"13"
"ENSG00000234332.1",993,1,2,"BCAS2P2","processed_pseudogene",320,337,0,0,-12.82,-6.71,0.972,1,0.246088,"1"
"ENSG00000228086.1",23598,1,2,"ENSG00000228086","lncRNA",23007,296,1,0,-5.93,-8.29,NA,NA,0.0235224,"41"
"ENSG00000181656.7",3882,1,2,"GPR88","protein_coding",391,1746,1,0,9.24,-6.68,0.946,0.984,0.999997,"62"
"ENSG00000230402.2",13564,1,3,"LINC01349","lncRNA",6534,125,4,0,-15.64,-16.92,NA,NA,0.0713396,"22"
"ENSG00000285525.1",13493,1,3,"ENSG00000285525","lncRNA",6040,172,1,0,6.105,-11.35,NA,NA,0.0976954,"17.5"
"ENSG00000162692.12",19303,4,14,"VCAM1","protein_coding",1817,267,1,0,9.6,-4.85,NA,NA,1,"25"
"ENSG00000162694.14",22807,3,10,"EXTL2","protein_coding",5768,319,1,0,-15.67,-12.7,NA,NA,0.512491,"22"
"ENSG00000162695.12",85681,2,14,"SLC30A7","protein_coding",3850,127,1,0,8.91,-3.16,NA,NA,0.999989,"26"
"ENSG00000117543.22",36465,4,14,"DPH5","protein_coding",3543,121,1,0,-20.12,-10.98,NA,NA,0.947133,"23"
"ENSG00000235795.1",787,1,2,"ENSG00000235795","lncRNA",117,335.5,1,0,8.62,-13.71,0.001,0,0.017395,"3"
"ENSG00000233184.9",64669,5,19,"DPH5-DT","lncRNA",2880,171,1,0,9.6,-2.69,NA,NA,0.114933,"22"
"ENSG00000289355.2",16668,2,7,"ENSG00000289355","lncRNA",1364,252.5,1,0,8.8,-7.195,NA,NA,0.154086,"10.5"
"ENSG00000225938.3",2069,1,3,"S1PR1-DT","lncRNA",443,1327,1,0,-2.66,-11.26,NA,NA,0.20208,"174"
"ENSG00000170989.10",6848,4,8,"S1PR1","protein_coding",813,1318,1,0,6.65,-15.405,NA,NA,0.999999,"1"
"ENSG00000231671.1",66966,2,7,"LINC01307","lncRNA",19963,137,1,0,9.04,0.29,NA,NA,0.0302816,"21"
"ENSG00000226715.4",148063,4,19,"LINC01709","lncRNA",5395,134,1,0,8.59,-8.65,NA,NA,0.02577935,"9.5"
"ENSG00000118733.17",194366,3,10,"OLFM3","protein_coding",6051,156,1,0,-7.71,-9.78,NA,NA,0.999918,"21"
"ENSG00000233359.2",189891,2,8,"ENSG00000233359","lncRNA",54684,60,1,0,-13.38,-18.37,NA,NA,0.015170525,"38"
"ENSG00000230864.1",90520,1,7,"ENSG00000230864","lncRNA",4103,125,1,0,-12.775,-10.015,NA,NA,0.0528835,"9"
"ENSG00000060718.22",232405,7,80,"COL11A1","protein_coding",1424,54,1,0,-17.32,-17.63,NA,NA,1,"15"
"ENSG00000230759.1",10586,1,2,"ENSG00000230759","lncRNA",10169,209,1,0,9.01,-0.1,NA,0.012,0.0181227,"17"
"ENSG00000224613.7",109531,2,8,"RNPC3-DT","lncRNA",10766.5,112.5,1,0,-9.18,-23.51,NA,NA,0.1509325,"30"
"ENSG00000185946.16",29548,3,21,"RNPC3","protein_coding",1147,119,1,0,9.11,-5.38,NA,NA,0.239934,"7"
"ENSG00000240038.7",25719,3,16,"AMY2B","protein_coding",447,147,5,0,8.68,-5.73,NA,NA,0.99999,"16"
"ENSG00000243480.8",8353,1,10,"AMY2A","protein_coding",766,140.5,1,0,8.56,-5.73,NA,NA,0.15725165,"18"
"ENSG00000237763.10",8794,1,11,"AMY1A","protein_coding",593.5,147,1,0,8.62,-5.26,NA,NA,0.1523799,"16"
"ENSG00000174876.17",9039,2,12,"AMY1B","protein_coding",668.5,147,1,0,-18.035,-15.485,NA,NA,0.610023,"16"
"ENSG00000227408.1",6148,1,7,"AMYP1","unprocessed_pseudogene",807,126,1,0,7.715,-6.755,NA,NA,0.999999,"16"
"ENSG00000187733.7",13403,3,16,"AMY1C","protein_coding",739,134,1,0,8.62,-5.26,NA,NA,1,"16"
"ENSG00000215869.4",153695,3,7,"ENSG00000215869","transcribed_processed_pseudogene",33280,528,1,0,10.56,4.5,NA,NA,0.080041,"34.5"
"ENSG00000285981.1",33959,1,5,"ENSG00000285981","lncRNA",4713,50,1,0,-15.03,-14.655,NA,NA,0.0320934,"40.5"
"ENSG00000230768.9",31416,2,9,"LINC01676","lncRNA",1752.5,155,1,0,-12.805,-13.935,NA,NA,0.0611789,"25"
"ENSG00000237897.2",737,1,2,"ENSG00000237897","processed_pseudogene",145,296.5,0,0,-23.97,-13.05,0.983,1,0.903306,"2"
"ENSG00000233047.7",100657,2,13,"LINC01677","lncRNA",3818,114,1,0,-14.89,-13.965,NA,NA,0.0370659,"18"
"ENSG00000237480.3",167870,7,28,"ENSG00000237480","lncRNA",2962,130,1,0,8.31,-6.07,NA,NA,0.0285144,"19"
"ENSG00000237460.3",47092,2,8,"LINC01661","lncRNA",9559,144,1,0,7.92,-3.66,NA,NA,0.015269,"20"
"ENSG00000162631.20",344916,5,16,"NTNG1","protein_coding",33426,173,1,0,8.01,-10.54,NA,NA,1,"27"
"ENSG00000134215.16",394019,3,32,"VAV3","protein_coding",4305.5,100,1,0,-13.22,-15.54,NA,NA,0.999853,"30"
"ENSG00000230489.1",30164,1,3,"VAV3-AS1","lncRNA",14773,131,1,0,6.655,-2.59,NA,NA,0.00972002,"54.5"
"ENSG00000226822.4",35757,2,8,"LINC02785","lncRNA",1695,265.5,1,0,6.66,-5.81,NA,NA,0.0339377,"76.5"
"ENSG00000085491.17",66806,3,13,"SLC25A24","protein_coding",4334,153,1,0,-16.91,-13.8,NA,NA,0.999951,"6"
"ENSG00000196427.14",21617,2,18,"NBPF4","protein_coding",982,170,1,0,-17.43,-14.43,NA,NA,1,"24"
"ENSG00000238122.1",12493,1,2,"ENSG00000238122","lncRNA",10013,1240.5,1,0,-19.13,-26.45,0.12,NA,0.127991,"61"
"ENSG00000241361.8",64910,2,10,"SLC25A24P1","transcribed_unprocessed_pseudogene",2908,156,1,0,9.2,-6.485,NA,NA,0.904608,"6.5"
"ENSG00000243967.4",34976,2,18,"NBPF5P","transcribed_unprocessed_pseudogene",1044.5,140,1,2,7.44,-11.475,NA,NA,0.9417845,"57.5"
"ENSG00000238118.1",37559,1,3,"SLC25A24P2","unprocessed_pseudogene",18525,159,1,0,-11.225,-5.525,NA,NA,0.0381898,"5"
"ENSG00000224698.1",12495,1,2,"ENSG00000224698","lncRNA",10015,1240.5,1,0,8.53,-5.44,NA,0.123,0.127991,"61"
"ENSG00000186086.19",21638,2,18,"NBPF6","protein_coding",982,170,1,0,8.63,-5.21,NA,NA,1,"24"
"ENSG00000283354.1",5669,1,2,"ENSG00000283354","unprocessed_pseudogene",5385,142.5,0,0,-13.82,-11.79,0.553,0.419,0.0420121,"5"
"ENSG00000162636.16",84811,2,13,"FAM102B","protein_coding",4768.5,117,1,0,8.27,-4.255,NA,NA,0.999995,"15"
"ENSG00000162639.16",13236,4,13,"HENMT1","protein_coding",1219,135,1,0,-15.56,-15.47,NA,NA,1,"23"
"ENSG00000285923.1",4713,1,3,"ENSG00000285923","lncRNA",1884,311,1,0,3.385,1.17,NA,NA,0.0520812,"13"
"ENSG00000134186.12",10618,3,11,"PRPF38B","protein_coding",334,152,1,0,9.65,-6.91,NA,NA,0.936493,"31"
"ENSG00000143107.10",29841,1,13,"FNDC7","protein_coding",2073,255,1,0,9.725,-4.61,NA,NA,1,"17.5"
"ENSG00000232971.2",469,1,2,"ENSG00000232971","lncRNA",84,193,1,0,-24.04,-9.51,0.06,0.007,0.0287854,"17"
"ENSG00000116266.11",62849,1,19,"STXBP3","protein_coding",1862.5,93,4,0,8.72,-9.665,NA,NA,0.147638,"17"
"ENSG00000162641.20",147586,3,21,"AKNAD1","protein_coding",2538,123,1,0,-13.59,-13.245,NA,NA,1,"23"
"ENSG00000203897.4",1307,1,3,"SPATA42","lncRNA",386.5,140,1,0,5.745,-6.29,NA,NA,0.0443156,"14"
"ENSG00000121957.15",59195,11,38,"GPSM2","protein_coding",1423,143,1,0,8.68,-5.82,NA,NA,1,"13"
"ENSG00000121940.17",81642,47,84,"CLCC1","protein_coding",2101,141,4,0,-16.3,-14.92,NA,NA,1,"16"
"ENSG00000085433.17",71899,4,20,"WDR47","protein_coding",4250,170,1,0,-11.39,-17.22,NA,NA,0.6206025,"13"
"ENSG00000197780.11",13516,3,9,"TAF13","protein_coding",1272,98,4,0,-16.28,-13.87,NA,NA,0.862763,"23"
"ENSG00000215717.7",6170,2,6,"TMEM167B","protein_coding",1701,162.5,1,0,8.94,-10.06,NA,NA,0.10494465,"31"
"ENSG00000251484.3",1231,1,2,"ENSG00000251484","processed_pseudogene",623,304.5,0,0,-26.09,-21.82,0.568,0.985,0.244285,"418"
"ENSG00000179902.13",7906,3,7,"CFAP276","protein_coding",436,125,1,0,-14.47,-27.47,NA,NA,0.53116,"63"
"ENSG00000116299.17",93102,2,25,"ELAPOR1","protein_coding",905,143,1,0,8.49,-9.31,NA,NA,0.622538,"82"
"ENSG00000031698.13",24264,2,14,"SARS1","protein_coding",695,147,1,0,9.65,-7.96,NA,NA,0.301508,"45"
"ENSG00000143126.8",26212,1,34,"CELSR2","protein_coding",208,165.5,1,0,7.13,-3.68,NA,NA,0.720576,"178.5"
"ENSG00000134222.16",3630,6,20,"PSRC1","protein_coding",287,113,1,0,-12.82,-21.1,NA,NA,0.9822325,"23"
"ENSG00000221986.7",14646,1,9,"MYBPHL","protein_coding",706,160,1,0,-6.555,-19.53,NA,NA,0.130573,"52.5"
"ENSG00000134243.12",88350,2,23,"SORT1","protein_coding",2048,120.5,1,0,-16.38,-14.165,NA,NA,0.07745205,"27"
"ENSG00000143106.13",27406,2,11,"PSMA5","protein_coding",1548.5,95,1,0,-18.64,-16.475,NA,NA,0.75664,"21"
"ENSG00000143028.9",15588,1,6,"SYPL2","protein_coding",1070,197,1,0,8.73,-7.71,NA,NA,0.5068282,"126"
"ENSG00000162650.17",9325,2,14,"ATXN7L2","protein_coding",396,162.5,1,0,9.24,-11.67,NA,NA,1,"92"
"ENSG00000174151.15",8880,9,21,"CYB561D1","protein_coding",575,185.5,1,0,8.28,-11.45,NA,NA,0.782601,"26"
"ENSG00000181754.7",5560,2,4,"AMIGO1","protein_coding",431,1114.5,1,0,-28.715,-29.6,NA,NA,1,NA
"ENSG00000156097.13",8534,2,4,"GPR61","protein_coding",2468,1054,1,0,9.45,-4.71,NA,NA,1,"7"
"ENSG00000254942.1",3931,1,2,"ENSG00000254942","lncRNA",3350,291,2,0,-11.25,-28.47,NA,NA,0.0201709,"23"
"ENSG00000065135.12",51580,1,9,"GNAI3","protein_coding",3362.5,154,1,0,9.065,-9.89,NA,NA,0.999997,"21"
"ENSG00000225113.1",1556,1,2,"ENSG00000225113","lncRNA",961,298,2,0,-2.16,3.75,NA,0.19,0.00349923,"184"
"ENSG00000134183.13",16838,2,11,"GNAT2","protein_coding",1251,142,1,0,-20.58,-15.69,NA,NA,1,"74"
"ENSG00000116337.20",15947,8,33,"AMPD2","protein_coding",255,132,1,0,6.39,-2.96,NA,NA,1,"113"
"ENSG00000228703.1",1888,1,3,"ENSG00000228703","lncRNA",600.5,215,1,0,-12.315,-25.81,NA,NA,0.382242,"22"
"ENSG00000168765.18",18737,4,15,"GSTM4","protein_coding",310,96,1,0,5.91,-12.33,NA,NA,0.8546025,"148"
"ENSG00000213366.13",41529,7,21,"GSTM2","protein_coding",300,96,1,0,5.97,-13.23,NA,NA,0.965753,"127"
"ENSG00000134184.13",21225,5,17,"GSTM1","protein_coding",310,87.5,1,0,5.91,-13.23,NA,NA,0.6155285,"140"
"ENSG00000260246.1",625,1,2,"ENSG00000260246","lncRNA",135,245.5,2,0,-17.93,-7.62,NA,NA,0.225743,"18"
"ENSG00000134201.12",63648,2,12,"GSTM5","protein_coding",300,82,1,0,5.91,-11.53,NA,NA,0.191174,"136.5"
"ENSG00000241720.2",49432,1,4,"ENSG00000241720","lncRNA",6106,191.5,1,0,8.68,-10.26,NA,NA,0.0156947,"36"
"ENSG00000134202.12",7106,2,11,"GSTM3","protein_coding",331,96,1,0,-5.98,-13.88,NA,NA,0.959435,"33"
"ENSG00000198758.11",13947,3,24,"EPS8L3","protein_coding",296,115,1,0,-12.15,-19.95,NA,NA,0.4055665,"100"
"ENSG00000228420.1",43081,1,4,"LINC01768","lncRNA",4169,106.5,1,0,9.14,-11.36,0.341,NA,0.00762539,"17"
"ENSG00000235005.1",2088,1,2,"ENSG00000235005","lncRNA",1639,225,1,0,-25.54,-13.69,NA,NA,0.0429524,"143"
"ENSG00000184371.14",20750,4,17,"CSF1","protein_coding",1252,131,1,0,9.89,-11.74,NA,NA,0.896923,"175"
"ENSG00000168710.18",38977,3,21,"AHCYL1","protein_coding",665.5,101,1,0,8.76,-5.97,NA,NA,0.9375035,"53.5"
"ENSG00000143093.15",43064,2,23,"STRIP1","protein_coding",752,103,1,0,8.595,-9.95,NA,NA,0.658913,"74"
"ENSG00000156150.9",10802,2,6,"ALX3","protein_coding",3023,337,1,0,-5.45,-5.49,NA,NA,0.969897,"232"
"ENSG00000258673.2",27068,2,8,"LINC01397","lncRNA",410.5,123,1,0,8.17,-16.26,NA,NA,0.02895335,"21.5"
"ENSG00000197106.7",51708,1,12,"SLC6A17","protein_coding",1691,187.5,4,0,8.41,-12.15,NA,NA,0.9629235,"168"
"ENSG00000227091.2",6541,2,5,"SLC6A17-AS1","lncRNA",1233,387,1,0,-9.8,-8.04,NA,NA,0.528757,"172"
"ENSG00000235526.1",1076,1,2,"ENSG00000235526","lncRNA",569,254,1,0,-12.69,-7.73,0,0.459,0.00661287,"14"
"ENSG00000224965.1",1153,1,2,"KCNC4-DT","lncRNA",406,374,1,0,-7.68,-6.5,0.003,0.006,0.0472668,"31"
"ENSG00000116396.15",72786,3,8,"KCNC4","protein_coding",6670,937,1,0,9.25,-5.94,NA,NA,1,"235"
"ENSG00000227963.2",52796,1,4,"RBM15-AS1","lncRNA",20114,148,1,0,-12.05,-30.63,0,NA,0.12023299,"45"
"ENSG00000162775.17",8175,9,13,"RBM15","protein_coding",3270,374,1,0,6.46,-10.43,NA,NA,1,"49"
"ENSG00000224699.11",96701,21,42,"LAMTOR5-AS1","lncRNA",2598,146.5,4,0,7.96,-9.62,NA,NA,0.0507125,"14"
"ENSG00000168679.18",28231,4,14,"SLC16A4","protein_coding",1625,162,1,0,-20.12,-19.96,NA,NA,1,"23"
"ENSG00000134248.14",6693,5,11,"LAMTOR5","protein_coding",2281,118,1,0,-21.75,-22.2,NA,NA,0.309825,"23"
"ENSG00000143125.6",6209,1,3,"PROK1","protein_coding",2408.5,140,1,0,8.555,-11.16,NA,NA,0.180328,"21"
"ENSG00000270380.1",849,1,2,"ENSG00000270380","lncRNA",368,241,1,0,-11.94,-12.53,0,0.001,0.0128344,"150"
"ENSG00000282887.2",2437,1,4,"ENSG00000282887","lncRNA",625,243.5,4,0,2.92,-15.7,0.002,NA,0.0124975,"36"
"ENSG00000283999.1",14907,1,7,"ENSG00000283999","lncRNA",988,143.5,4,0,7.81,-12.29,NA,NA,0.184783,"57"
"ENSG00000240194.7",10525,1,6,"CYMP","transcribed_unitary_pseudogene",891.5,118,1,0,8.85,-5.6,NA,NA,0.526126,"122.5"
"ENSG00000235407.1",2578,1,2,"CYMP-AS1","lncRNA",228,1175.5,1,0,-18.97,-25.55,NA,0.116,0.977014,"59"
"ENSG00000177301.16",111637,12,26,"KCNA2","protein_coding",1284,332,1,0,-18.18,-22.24,NA,NA,1,"36"
"ENSG00000143119.14",28734,2,10,"CD53","protein_coding",1231,84,1,0,10.24,-2.53,NA,NA,0.2738315,"48"
"ENSG00000232811.1",9381,1,2,"ENSG00000232811","lncRNA",7023,1179.5,1,0,9.46,-5.25,0.013,NA,0.0691815,"36"
"ENSG00000121931.16",16775,3,8,"LRIF1","protein_coding",1451,387.5,1,0,-20.66,-16.25,NA,NA,0.980901,"8"
"ENSG00000225672.1",7830,1,3,"CCNT2P1","processed_pseudogene",3258,414,0,1,-3.725,-12.87,NA,NA,0.109824,"164"
"ENSG00000156171.15",23040,3,13,"DRAM2","protein_coding",1345,140,1,0,-14.85,-22.76,NA,NA,0.1398985,"28"
"ENSG00000134255.16",45625,3,14,"CEPT1","protein_coding",3718,142,1,0,8.69,-7.26,NA,NA,0.995094,"13"
"ENSG00000162777.17",18566,2,14,"DENND2D","protein_coding",773,141,1,0,-10.07,-20.06,NA,NA,0.545328,"44"
"ENSG00000064886.14",42669,5,19,"CHI3L2","protein_coding",855,140,1,0,8.95,-7.07,NA,NA,0.19762,"88"
"ENSG00000236040.1",6461,1,8,"CHIAP1","unprocessed_pseudogene",821,127,5,0,-16.65,-11.74,NA,NA,0.71355,"68"
"ENSG00000203878.11",6057,3,16,"CHIAP2","transcribed_unprocessed_pseudogene",439,125,1,0,8.95,-9.15,NA,NA,0.997327,"57"
"ENSG00000134216.19",29715,5,21,"CHIA","protein_coding",673,124.5,1,0,9.09,-9.215,NA,NA,0.999999,"24"
"ENSG00000229283.1",6381,1,2,"ENSG00000229283","lncRNA",5906,238,1,0,-21.45,-14.62,0,0.004,0.0388358,"29"
"ENSG00000173947.14",6413,2,8,"PIFO","protein_coding",1035,131,1,0,8.99,-8.21,NA,0.936,0.6791615,"6"
"ENSG00000234020.1",14134,1,9,"CHIAP3","unprocessed_pseudogene",1297,125,5,1,-19.9,-23.91,NA,NA,0.100006,"40"
"ENSG00000227179.6",8959,1,9,"PGBP","transcribed_unprocessed_pseudogene",820.5,122,1,0,-5.395,-12.865,NA,NA,0.1342025,"40"
"ENSG00000085465.13",13416,1,11,"OVGP1","protein_coding",987.5,125,1,0,-16.795,-21.23,NA,NA,0.798995,"79"
"ENSG00000243960.1",2726,1,2,"ENSG00000243960","lncRNA",1866,361.5,1,0,-1.93,-12.32,0.001,NA,0.0659008,"16"
"ENSG00000116455.14",9366,1,10,"WDR77","protein_coding",559,90.5,1,0,-15.62,-23.77,NA,NA,0.3485815,"33"
"ENSG00000116459.11",13909,2,9,"ATP5PB","protein_coding",1504.5,136,1,0,9.83,-4.605,NA,NA,0.6054195,"36"
"ENSG00000143110.12",4720,2,8,"C1orf162","protein_coding",466,82.5,1,0,8.88,-3.43,NA,NA,0.782434,"43"
"ENSG00000121933.19",80614,2,7,"TMIGD3","protein_coding",1982,112,1,0,-13.54,-20.52,NA,NA,0.650412,"89"
"ENSG00000282608.2",4204,2,3,"ADORA3","protein_coding",2416,711,1,0,-9.485,-16.87,NA,NA,0.983833,"26"
"ENSG00000116473.15",174473,2,10,"RAP1A","protein_coding",3923,128.5,1,0,8.55,-15.39,NA,NA,0.9658805,"24"
"ENSG00000231346.5",9068,2,8,"LINC01160","lncRNA",2096,137,1,0,-23,-21.3,NA,NA,0.306347,"23.5"
"ENSG00000197852.12",75194,2,5,"INKA2","protein_coding",11381,241,4,0,-14.07,-0.77,NA,NA,0.570255,"176"
"ENSG00000227811.3",8219,1,3,"INKA2-AS1","lncRNA",2913.5,499,1,0,7.895,-18.775,NA,NA,0.0718282,"121.5"
"ENSG00000284830.1",10238,3,6,"ENSG00000284830","lncRNA",2033,237,1,0,-14.21,-17.04,NA,NA,0.257932,"7"
"ENSG00000064703.13",20770,4,20,"DDX20","protein_coding",420,115,1,0,7.79,-2.07,NA,NA,1,"13"
"ENSG00000171385.10",219006,3,11,"KCND3","protein_coding",1732,163.5,1,0,-10.75,-23.83,NA,NA,1,"60"
"ENSG00000232558.1",3143,1,2,"KCND3-IT1","lncRNA",2768,188,1,0,-20.16,-16.07,0,NA,0.0933715,"189"
"ENSG00000237556.1",1595,2,7,"KCND3-AS1","lncRNA",229,146,1,0,5.87,-3.47,NA,NA,0.102548,"87"
"ENSG00000231437.3",9072,1,2,"LINC01750","lncRNA",5239,1534,1,0,7.07,-0.65,0.017,0.713,0.160769,"43"
"ENSG00000231246.3",183789,3,9,"LINC02884","lncRNA",12224,206.5,1,0,-10.45,-18.88,NA,NA,0.05272485,"4"
"ENSG00000143079.15",67242,1,6,"CTTNBP2NL","protein_coding",5276,116,1,0,9.45,-0.81,NA,NA,0.2941765,"35"
"ENSG00000134245.18",63624,3,9,"WNT2B","protein_coding",2894,271.5,1,0,8.02,-4.28,NA,NA,0.997657,"90"
"ENSG00000007341.19",97311,5,22,"ST7L","protein_coding",5491.5,115,1,0,-12.39,-11.94,NA,NA,0.5157765,"20"
"ENSG00000116489.13",51811,1,10,"CAPZA1","protein_coding",2397,68,1,0,9.49,-8.68,NA,NA,0.3258235,"14"
"ENSG00000155363.19",27615,6,35,"MOV10","protein_coding",276,155,1,0,6.99,-5.38,NA,NA,0.9999995,"83"
"ENSG00000225075.1",2933,1,3,"ENSG00000225075","lncRNA",1242.5,163,1,0,-20.805,-11.715,NA,NA,0.0706756,"40"
"ENSG00000155366.17",6307,8,22,"RHOC","protein_coding",849,131,4,0,-9.89,-20.4,NA,NA,0.862059,"96"
"ENSG00000271810.5",8819,1,5,"ENSG00000271810","protein_coding",305,99,1,0,-12.86,-20.4,NA,NA,0.356683,"79"
"ENSG00000155367.16",5338,2,10,"PPM1J","protein_coding",286,115,1,0,-17.01,-19.68,NA,NA,0.9708,"56.5"
"ENSG00000184599.14",8330,2,8,"TAFA3","protein_coding",1277,150,1,0,10.28,-0.55,NA,NA,0.339754,"198"
"ENSG00000215866.9",30473,2,9,"LINC01356","lncRNA",2804,160,1,0,-11.67,-15.36,NA,NA,0.02898265,"30"
"ENSG00000224167.3",28057,1,3,"LINC01357","lncRNA",13628.5,142,1,0,10.1,-8.07,NA,NA,0.0278653,"13"
"ENSG00000155380.13",45746,1,5,"SLC16A1","protein_coding",5451.5,261,1,0,-10.97,-21.195,NA,NA,1,"21"
"ENSG00000226419.8",90640,3,12,"SLC16A1-AS1","lncRNA",8239.5,180,1,0,10.3,-10.84,NA,NA,0.0752912,"13"
