"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"ENSG00000250894",2789,1,3,"unprocessed_pseudogene",NA
"ENSG00000231219",2088,1,2,"unprocessed_pseudogene",NA
"ENSG00000207511",106,1,1,"snRNA","107"
"ENSG00000237700",5368,1,4,"protein_coding","445.5"
"ENSG00000204518",22991,1,4,"protein_coding","423.5"
"ENSG00000204510",4141,2,6,"protein_coding","576"
"ENSG00000270601",9237,1,4,"protein_coding","445.5"
"ENSG00000162594",121072,8,31,"protein_coding","124"
"ENSG00000237845",1252,1,2,"lncRNA","370"
"ENSG00000229291",13946,1,2,"lncRNA","95"
"ENSG00000182330",3833,2,5,"protein_coding","576"
"ENSG00000204478",10878,1,4,"protein_coding","579"
"ENSG00000162494",39030,1,2,"protein_coding","1084"
"ENSG00000143669",222683,30,119,"protein_coding","161"
"ENSG00000286918",17729,1,2,"lncRNA","895.5"
"ENSG00000270209",420,1,1,"processed_pseudogene",NA
"ENSG00000264128",301,1,1,"misc_RNA","302"
"ENSG00000184292",1819,1,1,"protein_coding","1820"
"ENSG00000185839",689,1,1,"processed_pseudogene",NA
"ENSG00000162601",56650,26,65,"protein_coding","79"
"ENSG00000235643",3890,1,3,"lncRNA","569"
"ENSG00000284708",19858,1,2,"lncRNA","1047"
"ENSG00000116661",18767,6,19,"protein_coding","134.5"
"ENSG00000132879",8952,9,25,"protein_coding","136"
"ENSG00000116663",10154,3,10,"protein_coding","131.5"
"ENSG00000162490",34147,1,7,"protein_coding","144"
"ENSG00000117133",19093,2,11,"protein_coding","140.5"
"ENSG00000174021",8258,5,11,"protein_coding","220"
"ENSG00000285851",58338,1,2,"lncRNA","199"
"ENSG00000117151",24869,4,13,"protein_coding","172"
"ENSG00000285374",3598,1,3,"lncRNA","206"
"ENSG00000180869",6790,1,3,"lncRNA","137"
"ENSG00000232622",948,1,2,"processed_pseudogene",NA
"ENSG00000117155",47097,10,38,"protein_coding","151"
"ENSG00000204480",3516,1,3,"protein_coding","574"
"ENSG00000116670",32893,12,37,"protein_coding","95"
"ENSG00000289099",756,1,1,"lncRNA",NA
"ENSG00000234998",29148,1,2,"lncRNA","229.5"
"ENSG00000233029",7366,1,2,"lncRNA","1771.5"
"ENSG00000227193",28700,1,4,"lncRNA","138"
"ENSG00000213244",415,1,1,"unprocessed_pseudogene",NA
"ENSG00000268993",387,1,1,"processed_pseudogene",NA
"ENSG00000188610",17893,7,17,"protein_coding","128.5"
"ENSG00000275129",108,1,1,"processed_pseudogene",NA
"ENSG00000280267",9211,3,9,"protein_coding","445.5"
"ENSG00000257315",58501,NA,1,"protein_coding",NA
"ENSG00000288955",1389,1,1,"lncRNA",NA
"ENSG00000117394",33540,15,35,"protein_coding","188"
"ENSG00000288803",2166,1,1,"lncRNA",NA
"ENSG00000177272",21380,6,12,"protein_coding","2476"
"ENSG00000289234",61785,16,38,"lncRNA","302"
"ENSG00000289728",116272,1,10,"lncRNA",NA
"ENSG00000162711",32952,9,20,"protein_coding","171"
"ENSG00000215817",5093,1,2,"protein_coding","2384.5"
"ENSG00000116701",36444,11,33,"protein_coding","109"
"ENSG00000289732",506,1,2,"unprocessed_pseudogene",NA
"ENSG00000187140",2561,1,1,"protein_coding","2562"
"ENSG00000275836",59,1,1,"miRNA","60"
"ENSG00000252784",109,1,1,"misc_RNA","110"
"ENSG00000236674",1356,1,1,"processed_pseudogene",NA
"ENSG00000203605",23903,1,3,"lncRNA","248"
"ENSG00000224209",158191,33,61,"lncRNA","137.5"
"ENSG00000252259",114,1,1,"rRNA_pseudogene",NA
"ENSG00000228734",1851,1,2,"lncRNA","429.5"
"ENSG00000223683",594,1,1,"processed_pseudogene",NA
"ENSG00000088035",70978,12,40,"protein_coding","86"
"ENSG00000286429",20247,1,2,"lncRNA","603"
"ENSG00000287989",69211,1,2,"lncRNA","1208.5"
"ENSG00000151418",17723,4,10,"protein_coding","103.5"
"ENSG00000261573",9508,1,3,"lncRNA","84"
"ENSG00000236278",894,1,2,"processed_pseudogene",NA
"ENSG00000207975",109,1,1,"miRNA","110"
"ENSG00000207759",109,1,1,"miRNA","110"
"ENSG00000081237",119019,22,70,"protein_coding","123"
"ENSG00000224863",4717,4,11,"lncRNA","371.5"
"ENSG00000197587",26380,2,9,"protein_coding","186.5"
"ENSG00000235919",1918,2,4,"lncRNA","455.5"
"ENSG00000125459",51716,18,58,"protein_coding","132"
"ENSG00000246203",45519,1,9,"unprocessed_pseudogene",NA
"ENSG00000206635",106,1,1,"snRNA","107"
"ENSG00000206980",103,1,1,"snRNA","104"
"ENSG00000143365",25774,11,29,"protein_coding","122"
"ENSG00000201134",101,1,1,"misc_RNA","102"
"ENSG00000227002",273,1,1,"processed_pseudogene",NA
"ENSG00000212398",63,1,1,"snRNA","64"
"ENSG00000162909",74425,12,39,"protein_coding","84"
"ENSG00000227621",808,1,1,"processed_pseudogene",NA
"ENSG00000188460",1125,1,1,"processed_pseudogene",NA
"ENSG00000233771",2811,1,3,"unprocessed_pseudogene",NA
"ENSG00000212157",103,1,1,"snRNA","104"
"ENSG00000278467",934,1,2,"lncRNA","286.5"
"ENSG00000229930",4352,1,3,"unprocessed_pseudogene",NA
"ENSG00000143514",66061,13,44,"protein_coding","165"
"ENSG00000127074",24173,4,13,"protein_coding","71"
"ENSG00000283795",62,1,1,"miRNA","63"
"ENSG00000228687",672,1,2,"unprocessed_pseudogene",NA
"ENSG00000226814",570,1,1,"processed_pseudogene",NA
"ENSG00000116741",3236,4,12,"protein_coding","143"
"ENSG00000223075",299,1,1,"misc_RNA","300"
"ENSG00000143575",3520,23,52,"protein_coding","119"
"ENSG00000198715",5600,14,37,"protein_coding","219"
"ENSG00000176092",38382,10,43,"protein_coding","130"
"ENSG00000143643",72632,9,40,"protein_coding","101"
"ENSG00000173409",21752,7,16,"protein_coding","186"
"ENSG00000235710",3529,1,3,"lncRNA","111"
"ENSG00000160055",7887,12,34,"protein_coding","93"
"ENSG00000116717",3133,6,13,"protein_coding","325"
"ENSG00000172380",131992,2,6,"protein_coding","121.5"
"ENSG00000238778",60,1,1,"snRNA","61"
"ENSG00000116729",134647,14,39,"protein_coding","154"
"ENSG00000225242",234,1,1,"processed_pseudogene",NA
"ENSG00000236292",10315,1,3,"lncRNA","183"
"ENSG00000226013",191,1,1,"processed_pseudogene",NA
"ENSG00000196482",634509,24,54,"protein_coding","162"
"ENSG00000160716",12235,5,19,"protein_coding","210"
"ENSG00000143603",172826,5,18,"protein_coding","128"
"ENSG00000282881",11803,2,5,"protein_coding","816.5"
"ENSG00000229699",17158,1,3,"lncRNA","528"
"ENSG00000203784",1690,1,2,"protein_coding","268"
"ENSG00000203783",1726,1,2,"protein_coding","611"
"ENSG00000230779",926,1,1,"processed_pseudogene",NA
"ENSG00000203782",2437,1,2,"protein_coding","622.5"
"ENSG00000159527",15836,2,10,"protein_coding","153"
"ENSG00000163218",18721,3,12,"protein_coding","153"
"ENSG00000207321",106,1,1,"snRNA","107"
"ENSG00000163220",3169,1,3,"protein_coding","165"
"ENSG00000163221",1910,1,3,"protein_coding","158"
"ENSG00000237008",978,1,2,"processed_pseudogene",NA
"ENSG00000143546",1041,3,6,"protein_coding","163"
"ENSG00000224784",180,1,1,"processed_pseudogene",NA
"ENSG00000184330",6702,3,7,"protein_coding","184.5"
"ENSG00000203781",1381,1,2,"unprocessed_pseudogene",NA
"ENSG00000143556",2907,2,4,"protein_coding","158"
"ENSG00000197364",1271,1,2,"unprocessed_pseudogene","158"
"ENSG00000273727",161,1,1,"snRNA","162"
"ENSG00000270392",1848,2,2,"transcribed_processed_pseudogene",NA
"ENSG00000273694",144,1,1,"snRNA","145"
"ENSG00000270231",54641,2,32,"protein_coding",NA
"ENSG00000231767",470,1,1,"processed_pseudogene","522"
"ENSG00000186891",3084,4,10,"protein_coding","153.5"
"ENSG00000078808",15100,6,19,"protein_coding","159"
"ENSG00000176022",2804,1,1,"protein_coding","2805"
"ENSG00000184163",4276,5,17,"protein_coding","113"
"ENSG00000260179",1557,1,1,"lncRNA","1558"
"ENSG00000160087",19955,20,45,"protein_coding","131"
"ENSG00000230415",5197,2,5,"lncRNA","81"
"ENSG00000162572",11593,8,33,"protein_coding","113"
"ENSG00000278073",60,1,1,"miRNA","61"
"ENSG00000023902",15537,9,24,"protein_coding","147"
"ENSG00000285554",8380,1,3,"lncRNA","518"
"ENSG00000266187",293,1,1,"misc_RNA","294"
"ENSG00000143401",17739,10,27,"protein_coding","166"
"ENSG00000222222",189,1,1,"snRNA","190"
"ENSG00000276110",2191,1,2,"lncRNA","357"
"ENSG00000118298",7827,6,27,"protein_coding","104"
"ENSG00000117362",4181,9,25,"protein_coding","128"
"ENSG00000118292",12716,3,11,"protein_coding","84"
"ENSG00000289041",1057,1,1,"lncRNA",NA
"ENSG00000159208",4550,6,16,"protein_coding","112"
"ENSG00000266472",15118,2,4,"protein_coding","530"
"ENSG00000117360",31754,7,29,"protein_coding","125"
"ENSG00000131584",17219,13,50,"protein_coding","101"
"ENSG00000127054",13102,47,111,"protein_coding","99"
"ENSG00000283712",64,1,1,"miRNA","65"
"ENSG00000240731",1108,1,2,"lncRNA","193"
"ENSG00000224051",4140,3,7,"protein_coding","301"
"ENSG00000169962",4034,1,6,"protein_coding","279"
"ENSG00000107404",14142,7,30,"protein_coding","127"
"ENSG00000284372",58,1,1,"miRNA","59"
"ENSG00000162576",9088,10,29,"protein_coding","102"
"ENSG00000175756",1477,6,14,"protein_coding","173"
"ENSG00000223663",366,1,1,"processed_pseudogene",NA
"ENSG00000243659",598,1,2,"processed_pseudogene",NA
"ENSG00000186501",14255,11,25,"protein_coding","97"
"ENSG00000206888",106,1,1,"snRNA","107"
"ENSG00000241547",467,1,1,"processed_pseudogene",NA
"ENSG00000142765",11917,10,34,"protein_coding","114"
"ENSG00000142733",11777,8,42,"protein_coding","137"
"ENSG00000174950",4157,3,10,"protein_coding","152"
"ENSG00000231207",677,1,2,"processed_pseudogene",NA
"ENSG00000241169",2384,1,2,"lncRNA","214"
"ENSG00000136631",78050,40,82,"protein_coding","132"
"ENSG00000160712",64257,8,26,"protein_coding","167"
"ENSG00000132781",11730,43,84,"protein_coding","117.5"
"ENSG00000117054",63144,43,78,"protein_coding","109"
"ENSG00000179456",8929,6,13,"protein_coding","1923.5"
"ENSG00000243781",774,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000283174",299,1,1,"processed_pseudogene",NA
"ENSG00000283166",1040,1,1,"processed_pseudogene",NA
"ENSG00000283377",955,1,1,"processed_pseudogene",NA
"ENSG00000232154",1126,1,1,"processed_pseudogene",NA
"ENSG00000225723",520,1,1,"processed_pseudogene",NA
"ENSG00000227860",1800,1,1,"processed_pseudogene",NA
"ENSG00000231181",558,1,1,"processed_pseudogene",NA
"ENSG00000188807",25966,5,20,"protein_coding","195"
"ENSG00000179840",1976,1,2,"lncRNA","911.5"
"ENSG00000233268",1798,1,2,"processed_pseudogene",NA
"ENSG00000171603",95058,6,29,"protein_coding","163"
"ENSG00000271264",418,1,2,"processed_pseudogene",NA
"ENSG00000280113",1982,2,2,"TEC","1983"
"ENSG00000178585",62060,4,12,"protein_coding","118"
"ENSG00000223989",1836,1,3,"lncRNA","149"
"ENSG00000285701",7420,1,3,"lncRNA","278"
"ENSG00000162441",21294,5,16,"protein_coding","109"
"ENSG00000228150",7051,1,2,"lncRNA","220"
"ENSG00000202415",318,1,1,"misc_RNA","319"
"ENSG00000283611",10215,1,5,"unitary_pseudogene",NA
"ENSG00000265521",77,1,1,"miRNA","78"
"ENSG00000174827",37296,7,22,"protein_coding","212"
"ENSG00000117281",19817,5,13,"protein_coding","142"
"ENSG00000265491",85227,2,11,"protein_coding","94"
"ENSG00000186141",20349,27,62,"protein_coding","105"
"ENSG00000171608",99225,23,70,"protein_coding","144"
"ENSG00000251943",106,1,1,"snRNA","107"
"ENSG00000229785",942,1,1,"processed_pseudogene",NA
"ENSG00000279061",338,1,1,"TEC","339"
"ENSG00000117560",7773,2,6,"protein_coding","406"
"ENSG00000269713",51375,9,51,"protein_coding","164"
"ENSG00000277678",145,1,1,"snRNA","146"
"ENSG00000270384",166,1,1,"snRNA","167"
"ENSG00000286620",2209,1,1,"TEC","2210"
"ENSG00000270722",163,1,1,"snRNA","164"
"ENSG00000287374",5393,1,2,"lncRNA","996"
"ENSG00000278182",1163,1,2,"unprocessed_pseudogene",NA
"ENSG00000275064",11547,1,9,"unprocessed_pseudogene",NA
"ENSG00000162825",135703,2,146,"protein_coding","161"
"ENSG00000229571",9207,2,5,"protein_coding","445.5"
"ENSG00000288835",938,1,2,"lncRNA",NA
"ENSG00000160818",7195,16,36,"protein_coding","87"
"ENSG00000268043",57878,3,41,"protein_coding","173"
"ENSG00000049245",10136,3,8,"protein_coding","124.5"
"ENSG00000269925",392,1,1,"lncRNA","393"
"ENSG00000049246",60886,8,40,"protein_coding","149"
"ENSG00000236266",17100,1,3,"lncRNA","239"
"ENSG00000049247",10429,3,12,"protein_coding","111"
"ENSG00000049249",27294,4,15,"protein_coding","133"
"ENSG00000270330",354,1,1,"processed_pseudogene",NA
"ENSG00000116288",31214,10,25,"protein_coding","94.5"
"ENSG00000200344",102,1,1,"misc_RNA","103"
"ENSG00000284747",14178,2,8,"lncRNA","218.5"
"ENSG00000284716",1747,1,2,"lncRNA","521.5"
"ENSG00000116285",21905,5,12,"protein_coding","176.5"
"ENSG00000232848",1218,1,2,"processed_pseudogene",NA
"ENSG00000162368",61076,7,16,"protein_coding","153"
"ENSG00000271355",464,1,1,"processed_pseudogene",NA
"ENSG00000229554",447,1,1,"processed_pseudogene",NA
"ENSG00000227883",557,1,2,"processed_pseudogene",NA
"ENSG00000119535",17235,17,53,"protein_coding","147"
"ENSG00000225158",237,1,1,"processed_pseudogene",NA
"ENSG00000215785",819,1,2,"processed_pseudogene",NA
"ENSG00000175262",35605,5,23,"protein_coding","125"
"ENSG00000234784",240,1,1,"processed_pseudogene",NA
"ENSG00000233877",386,1,1,"processed_pseudogene",NA
"ENSG00000185031",1479,1,1,"processed_pseudogene",NA
"ENSG00000272506",617,1,1,"lncRNA","618"
"ENSG00000212257",106,1,1,"snRNA","107"
"ENSG00000265996",87,1,1,"miRNA","88"
"ENSG00000199135",74,1,1,"miRNA","75"
"ENSG00000288804",1645,1,1,"lncRNA",NA
"ENSG00000235804",718,1,2,"processed_pseudogene",NA
"ENSG00000234496",222,1,1,"processed_pseudogene",NA
"ENSG00000289273",863,1,1,"lncRNA",NA
"ENSG00000143226",18583,17,40,"protein_coding","123"
"ENSG00000287343",9759,1,2,"lncRNA","997.5"
"ENSG00000082497",13835,4,12,"protein_coding","204"
"ENSG00000228110",1605,1,2,"processed_pseudogene",NA
"ENSG00000233455",856,1,1,"processed_pseudogene",NA
"ENSG00000231622",170,1,1,"processed_pseudogene",NA
"ENSG00000132768",3369,16,38,"protein_coding","224"
"ENSG00000162434",234531,27,82,"protein_coding","144"
"ENSG00000226891",30264,20,41,"lncRNA","110"
"ENSG00000230667",878,1,1,"protein_coding","909"
"ENSG00000142867",10856,5,11,"protein_coding","307.5"
"ENSG00000077152",10440,12,30,"protein_coding","99"
"ENSG00000244414",17428,8,20,"protein_coding","183"
"ENSG00000134365",30781,7,25,"protein_coding","183"
"ENSG00000134389",34668,7,19,"protein_coding","181.5"
"ENSG00000236915",135460,5,18,"lncRNA","136.5"
"ENSG00000230721",554,1,1,"processed_pseudogene",NA
"ENSG00000203747",9209,14,29,"protein_coding","256.5"
"ENSG00000289768",86649,2,5,"protein_coding",NA
"ENSG00000162747",8767,6,16,"protein_coding","256.5"
"ENSG00000163545",19682,1,7,"protein_coding","133"
"ENSG00000162873",21029,12,29,"protein_coding","215"
"ENSG00000235363",224,1,1,"processed_pseudogene",NA
"ENSG00000226235",14188,1,4,"lncRNA","227.5"
"ENSG00000186007",74576,6,11,"protein_coding","120"
"ENSG00000199059",96,1,1,"miRNA","97"
"ENSG00000224717",13095,1,3,"lncRNA","295"
"ENSG00000281406",22206,4,9,"protein_coding","157"
"ENSG00000162736",15658,24,70,"protein_coding","122"
"ENSG00000232621",3404,1,3,"unprocessed_pseudogene",NA
"ENSG00000237074",69170,2,7,"lncRNA","121"
"ENSG00000196352",65285,23,59,"protein_coding","126"
"ENSG00000283044",14545,1,3,"lncRNA","185"
"ENSG00000117322",36871,9,38,"protein_coding","149"
"ENSG00000203710",145618,9,59,"protein_coding","177"
"ENSG00000236911",54630,4,10,"lncRNA","161"
"ENSG00000274059",83,1,1,"rRNA","84"
"ENSG00000143469",270466,10,30,"protein_coding","205"
"ENSG00000092847",60724,7,34,"protein_coding","136"
"ENSG00000271164",482,1,1,"processed_pseudogene",NA
"ENSG00000286899",1892,1,2,"lncRNA","901"
"ENSG00000271914",395,1,1,"lncRNA","396"
"ENSG00000126070",141782,7,34,"protein_coding","148"
"ENSG00000271554",21521,2,5,"lncRNA","179"
"ENSG00000207082",106,1,1,"snRNA","107"
"ENSG00000269887",714,1,1,"lncRNA","715"
"ENSG00000276359",283,1,1,"misc_RNA","284"
"ENSG00000233693",5525,1,4,"lncRNA","249.5"
"ENSG00000271917",1516,1,1,"lncRNA","1517"
"ENSG00000201987",101,1,1,"misc_RNA","102"
"ENSG00000225487",311,1,1,"processed_pseudogene",NA
"ENSG00000201270",102,1,1,"snRNA","103"
"ENSG00000143816",29276,1,4,"protein_coding","260"
"ENSG00000264483",93,1,1,"miRNA","94"
"ENSG00000233003",2803,1,3,"unprocessed_pseudogene",NA
"ENSG00000274886",176,1,1,"unprocessed_pseudogene",NA
"ENSG00000143761",16504,12,28,"protein_coding","125"
"ENSG00000185630",343712,25,56,"protein_coding","175.5"
"ENSG00000229985",526,1,1,"processed_pseudogene",NA
"ENSG00000214973",639,1,1,"processed_pseudogene",NA
"ENSG00000225159",866,1,1,"processed_pseudogene",NA
"ENSG00000225990",219,1,1,"processed_pseudogene",NA
"ENSG00000224311",5246,1,3,"lncRNA","130"
"ENSG00000142784",74004,5,29,"protein_coding","160.5"
"ENSG00000252098",103,1,1,"misc_RNA","104"
"ENSG00000158195",85937,2,11,"protein_coding","154"
"ENSG00000237429",4756,1,2,"lncRNA","141.5"
"ENSG00000142748",5714,6,17,"protein_coding","128"
"ENSG00000188257",4985,6,17,"protein_coding","145"
"ENSG00000283227",2049,1,2,"protein_coding","408.5"
"ENSG00000286019",79461,1,5,"protein_coding","260"
"ENSG00000187080",1153,1,1,"protein_coding","1154"
"ENSG00000180433",1171,1,1,"protein_coding","1172"
"ENSG00000162746",6599,3,14,"protein_coding","221"
"ENSG00000185888",30795,1,5,"protein_coding","172"
"ENSG00000198965",8716,2,3,"protein_coding","975"
"ENSG00000196071",5979,3,5,"protein_coding","125"
"ENSG00000285946",1256,1,2,"protein_coding","172.5"
"ENSG00000286106",70939,2,4,"protein_coding","260"
"ENSG00000198452",5229,1,2,"protein_coding","1504.5"
"ENSG00000279804",3459,1,3,"protein_coding","579"
"ENSG00000264343",82838,7,19,"protein_coding","318"
"ENSG00000188585",20394,4,16,"protein_coding","108"
"ENSG00000236782",2316,6,15,"protein_coding","205"
"ENSG00000243749",3967,1,2,"protein_coding","181"
"ENSG00000215912",164707,2,11,"protein_coding","220.5"
"ENSG00000270629",148357,5,81,"protein_coding","164"
"ENSG00000284188",1314,1,1,"protein_coding","1065"
"ENSG00000179002",20061,1,6,"protein_coding","255.5"
"ENSG00000135801",32988,4,12,"protein_coding","163"
"ENSG00000237928",144210,5,19,"lncRNA","174"
"ENSG00000237853",4565,6,12,"lncRNA","85"
"ENSG00000186827",2827,7,22,"protein_coding","129"
"ENSG00000162599",597529,31,75,"protein_coding","129"
"ENSG00000080910",15884,12,27,"protein_coding","183"
"ENSG00000272033",1892,1,1,"lncRNA","1893"
"ENSG00000287218",3451,1,2,"lncRNA","969.5"
"ENSG00000233411",1278,1,2,"lncRNA","151.5"
"ENSG00000273160",2149,1,2,"lncRNA","151.5"
"ENSG00000227776",1050,1,2,"processed_pseudogene",NA
"ENSG00000143162",24688,2,7,"protein_coding","185"
"ENSG00000231029",454,1,1,"processed_pseudogene",NA
"ENSG00000241666",3289,1,2,"lncRNA","1261.5"
"ENSG00000198821",93613,34,65,"protein_coding","69"
"ENSG00000236528",3840,2,3,"lncRNA","424.5"
"ENSG00000203865",42864,17,42,"lncRNA","227.5"
"ENSG00000232860",12022,4,12,"lncRNA","123"
"ENSG00000284719",10031,5,12,"lncRNA","293"
"ENSG00000179452",2216,1,3,"lncRNA","106"
"ENSG00000273573",279,1,1,"misc_RNA","280"
"ENSG00000252977",78,1,1,"rRNA_pseudogene",NA
"ENSG00000288574",3568,1,2,"lncRNA","1019.5"
"ENSG00000222397",301,1,1,"misc_RNA","302"
"ENSG00000287452",36096,1,2,"lncRNA","1923"
"ENSG00000009724",25230,12,34,"protein_coding","141.5"
"ENSG00000237436",951,1,3,"lncRNA","154"
"ENSG00000227950",285,1,1,"processed_pseudogene",NA
"ENSG00000237365",5903,1,2,"lncRNA","174.5"
"ENSG00000207056",164,1,1,"snRNA","165"
"ENSG00000237402",1328,1,2,"lncRNA","182.5"
"ENSG00000237728",7267,2,5,"lncRNA","100"
"ENSG00000225126",458,1,2,"lncRNA","180.5"
"ENSG00000270171",1720,1,1,"lncRNA","1721"
"ENSG00000270035",569,1,1,"lncRNA","570"
"ENSG00000269978",266,1,1,"lncRNA","267"
"ENSG00000171735",984252,33,93,"protein_coding","119"
"ENSG00000221662",77,1,1,"miRNA","78"
"ENSG00000162779",189015,14,46,"protein_coding","114"
"ENSG00000224620",862,1,1,"processed_pseudogene",NA
"ENSG00000236539",9713,1,1,"processed_pseudogene",NA
"ENSG00000261250",5721,1,2,"lncRNA","1647"
"ENSG00000116218",25413,2,9,"protein_coding","83"
"ENSG00000251875",81,1,1,"snRNA","82"
"ENSG00000227141",2470,1,1,"processed_pseudogene",NA
"ENSG00000261060",933,1,1,"lncRNA","934"
"ENSG00000134255",45625,13,31,"protein_coding","142"
"ENSG00000232284",370694,5,20,"lncRNA","120"
"ENSG00000288573",2269,3,7,"lncRNA","103"
"ENSG00000289071",643,1,1,"lncRNA",NA
"ENSG00000236021",240273,6,18,"lncRNA","113"
"ENSG00000231768",3916,6,14,"lncRNA","265"
"ENSG00000289288",1261,1,1,"lncRNA",NA
"ENSG00000289880",89,1,1,"lncRNA",NA
"ENSG00000225938",2069,1,3,"lncRNA","201.5"
"ENSG00000285728",23520,3,7,"lncRNA","524"
"ENSG00000226251",104989,10,22,"lncRNA","127"
"ENSG00000289893",38095,1,4,"lncRNA",NA
"ENSG00000227712",97602,5,13,"lncRNA","177"
"ENSG00000271576",1630,1,1,"lncRNA","1601"
"ENSG00000231563",21671,3,7,"lncRNA","114"
"ENSG00000272482",1080,1,1,"lncRNA","345"
"ENSG00000289914",623,1,1,"lncRNA",NA
"ENSG00000272583",1236,1,1,"lncRNA","464"
"ENSG00000286391",2894,4,6,"lncRNA","812.5"
"ENSG00000228526",50895,5,8,"lncRNA","2228.5"
"ENSG00000223382",10647,15,29,"lncRNA","118.5"
"ENSG00000186056",8323,6,15,"lncRNA","435"
"ENSG00000226476",124791,28,60,"lncRNA","144"
"ENSG00000289962",680,1,1,"lncRNA",NA
"ENSG00000285184",22062,4,11,"lncRNA","140"
"ENSG00000289103",1309,1,1,"lncRNA",NA
"ENSG00000237520",2791,2,4,"lncRNA","211.5"
"ENSG00000231128",57780,5,12,"lncRNA","105"
"ENSG00000289355",16668,3,9,"lncRNA",NA
"ENSG00000289318",2407,2,4,"lncRNA",NA
"ENSG00000289995",25185,1,2,"lncRNA",NA
"ENSG00000289402",1047,2,4,"lncRNA",NA
"ENSG00000228606",1597,3,6,"lncRNA","555"
