"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len","Gene_name","H3K36me3","H3K9me3","H3K4me3","chr_sig"
"ENSG00000287987",16721,1,2,"lncRNA",617.5,15487,1,0,0.0926743,13,"RP11-214L19","0","0","0","0"
"ENSG00000203729",7194,2,6,"lncRNA",124,635,1,0,0.2136215,5,"LINC00272","0","0","1","1"
"ENSG00000284623",11129,1,5,"lncRNA",114,2378.5,4,0,0.140084,133,"LINC02786","0","0","0","0"
"ENSG00000285981",33959,1,5,"lncRNA",50,4713,1,0,0.0320934,40.5,"RP11-333H8","0","0","0","0"
"ENSG00000261729",10705,3,6,"lncRNA",336,4735,1,0,0.0326586,20.5,"GS1-204I12","0","0","0","0"
"ENSG00000229228",20798,1,2,"lncRNA",298.5,20202,1,0,0.17469,3,"LINC00582","0","1","1","2"
"ENSG00000233047",100657,7,24,"lncRNA",114,3818,1,0,0.0370659,18,"LINC01677","0","0","0","0"
"ENSG00000143341",456558,5,116,"protein_coding",145,1573,4,0,0.997579,18,"HMCN1","0","1","0","1"
"ENSG00000228309",70573,19,33,"lncRNA",121,3652,1,0,0.0247473,29,"LINC01350","0","0","0","0"
"ENSG00000229739",97666,8,23,"lncRNA",142.5,5672.5,1,0,0.02911025,19,"PDC-AS1","0","0","0","0"
"ENSG00000116703",17548,2,6,"protein_coding",152,2050,4,0,0.999182,6,"PDC","1","1","1","3"
"ENSG00000225545",987,1,2,"lncRNA",65,858,1,0,1.05723e-06,60,"RP11-545I10","0","0","0","0"
"ENSG00000224358",6247,1,2,"lncRNA",1075,4098,1,0,0.0267424,25,"TMCO1-AS1","0","0","0","0"
"ENSG00000162545",3819,2,4,"protein_coding",1163,1494,1,0,0.06947305,1051,"CAMK2N1","0","0","0","0"
"ENSG00000090432",8703,1,4,"protein_coding",184,1032,1,0,0.999987,19,"MUL1","1","0","1","2"
"ENSG00000158825",29817,2,5,"protein_coding",149.5,8802,1,0,0.5470405,107,"CDA","1","1","1","3"
"ENSG00000158828",18053,3,13,"protein_coding",210,1762,1,0,0.999983,149,"PINK1","1","0","0","1"
"ENSG00000117242",9536,1,3,"lncRNA",462,2547,1,0,0.413502,229.5,"PINK1-AS","1","0","0","1"
"ENSG00000134371",132832,13,44,"protein_coding",89,3676,4,0,0.999959,11,"CDC73","1","0","1","2"
"ENSG00000162630",7883,1,2,"protein_coding",1774,4336,1,0,0.999993,2,"B3GALT2","1","1","0","2"
"ENSG00000232077",61208,5,12,"lncRNA",153.5,3399,1,0,0.042047,24,"LINC01031","1","1","1","3"
"ENSG00000229639",2154,1,2,"lncRNA",229,1697,1,0,0.0267982,66,"LINC01758","0","0","0","0"
"ENSG00000287453",11867,1,6,"lncRNA",88.5,1802,1,0,0.0252724,16,"RP11-379C1","0","0","0","0"
"ENSG00000287283",3324,1,2,"lncRNA",1077,1171,1,0,0.0374825,42,"RP5-944F13","0","0","0","0"
"ENSG00000237919",17240,2,5,"lncRNA",137,3992.5,1,0,0.01453125,29,"LRRC7-AS1","0","0","0","0"
"ENSG00000066557",60774,1,15,"protein_coding",124,2518,1,0,1,10.5,"LRRC40","1","0","1","2"
"ENSG00000228988",2434,1,2,"lncRNA",228.5,1978,2,0,0.00991573,30,"RP4-677H15","0","0","0","0"
"ENSG00000118454",95735,5,19,"protein_coding",101,5315,1,0,0.967892,18,"ANKRD13C","1","0","1","2"
"ENSG00000226088",875,1,2,"lncRNA",287.5,301,1,0,0.0355697,25,"HHLA3-AS1","0","0","0","0"
"ENSG00000116761",28633,5,18,"protein_coding",110,1899,1,0,1,16,"CTH","1","1","1","3"
"ENSG00000226208",4356,1,2,"lncRNA",216,3925,1,0,0.0111416,16,"RP11-99H8","0","0","0","0"
"ENSG00000007968",24795,2,9,"protein_coding",193,2407,5,0,0.5236995,67.5,"E2F2","0","0","1","1"
"ENSG00000235052",1776,1,2,"lncRNA",228,1321,1,0,0.0340766,17,"RP1-150O5","0","0","0","0"
"ENSG00000117318",1575,3,7,"protein_coding",375,313,1,0,0.825963,333,"ID3","1","1","1","3"
"ENSG00000285802",17185,1,4,"lncRNA",165.5,7888,4,0,0.16739,20,"RP1-150O5","0","0","0","0"
"ENSG00000142676",5093,6,16,"protein_coding",111,780.5,1,0,0.8430465,38,"RPL11","1","0","1","2"
"ENSG00000057757",9814,3,9,"protein_coding",109,629.5,1,0,0.606193,36,"PITHD1","1","0","1","2"
"ENSG00000011009",4394,10,29,"protein_coding",71,121.5,1,0,0.859308,25,"LYPLA2","1","0","1","2"
"ENSG00000117308",5182,16,40,"protein_coding",114,243,4,0,0.3537435,147,"GALE","1","0","1","2"
"ENSG00000230260",9493,1,4,"lncRNA",124,3050,1,0,0.0233435,62,"RP11-75C23","0","0","0","0"
"ENSG00000226919",13490,8,21,"lncRNA",157.5,2506.5,1,0,0.03410365,29.5,"RP11-80B9","0","0","0","0"
"ENSG00000286496",6711,3,7,"lncRNA",158,1551,1,0,0.0304566,82,"RP11-527D7","0","0","0","0"
"ENSG00000287516",54945,19,37,"lncRNA",186.5,6596,1,0,0.0581005,60,"RP11-527D7","0","0","0","0"
"ENSG00000287738",31244,1,4,"lncRNA",226.5,9092,1,0,0.183294,26,"RP11-527D7","0","0","0","0"
"ENSG00000132703",1039,1,2,"protein_coding",462.5,115,1,0,0.999714,7,"APCS","0","0","0","0"
"ENSG00000132693",2300,7,16,"protein_coding",165,382.5,4,0,0.0787701,70,"CRP","0","1","1","2"
"ENSG00000158716",1611,3,5,"protein_coding",330,785,1,0,0.93646,174,"DUSP23","0","0","1","1"
"ENSG00000181036",15746,7,25,"protein_coding",96,957,1,0,0.999992,44,"FCRL6","0","0","0","0"
"ENSG00000158714",10681,4,11,"protein_coding",306,1814,1,0,0.613802,160,"SLAMF8","0","0","0","0"
"ENSG00000243284",8341,1,7,"protein_coding",199,649,1,0,1,126,"VSIG8","0","0","0","0"
"ENSG00000272668",12815,1,4,"lncRNA",214,927,4,0,0.0389672,152,"RP11-190A12","0","0","0","0"
"ENSG00000213085",27801,6,21,"protein_coding",147,1983,1,0,0.98924,64,"CFAP45","0","0","1","1"
"ENSG00000287040",2956,1,2,"lncRNA",492,1973,1,0,0.0542624,11,"RP11-190A12","0","0","0","0"
"ENSG00000162723",2745,4,8,"protein_coding",345,438,1,0,0.791825,80,"SLAMF9","0","0","0","0"
"ENSG00000256029",38579,3,12,"protein_coding",71,7387.5,1,0,0.25499245,126,"RP11-190A12","0","0","0","0"
"ENSG00000188004",20591,28,59,"lncRNA",111,1761,1,0,0.543963,27,"SNHG28","0","0","1","1"
"ENSG00000254545",2192,1,2,"lncRNA",268.5,1656,1,0,0.0159337,1,"RP11-84A19","0","0","0","0"
"ENSG00000203620",13549,1,2,"lncRNA",1128.5,11293,1,0,0.0576649,118,"RP11-84A19","0","0","0","0"
"ENSG00000269967",69928,1,2,"lncRNA",293.5,69342,1,0,0.00445708,115,"RP11-84A19","0","0","0","0"
"ENSG00000228634",955,1,2,"lncRNA",258.5,439,2,0,0.0101556,5,"RP4-534N18","0","0","0","0"
"ENSG00000284702",14845,1,2,"lncRNA",936.5,12973,2,0,0.20108,15,"RP4-534N18","0","0","0","0"
"ENSG00000287217",8384,1,3,"lncRNA",585,3479,1,0,0.123392,19.5,"RP4-787H6","0","0","0","0"
"ENSG00000163399",37593,11,40,"protein_coding",137,542,1,0,0.340254,24,"ATP1A1","1","0","1","2"
"ENSG00000233154",55118,7,18,"lncRNA",130.5,4466,1,0,0.0300667,51,"LINC01762","1","1","1","3"
"ENSG00000230381",4319,1,2,"lncRNA",257.5,3805,1,0,0.0183127,78,"RP4-655J12","0","0","0","0"
"ENSG00000224950",6196,1,2,"lncRNA",1151,3895,1,0,0.295508,4,"RP5-1086K13","0","0","0","0"
"ENSG00000286276",9284,1,2,"lncRNA",372.5,8540,1,0,0.153771,47,"RP5-1086K13","0","0","0","0"
"ENSG00000177888",47611,2,14,"protein_coding",107,2398.5,4,0,1,6.5,"ZBTB41","1","0","1","2"
"ENSG00000243364",5816,3,8,"protein_coding",243.5,1558,1,0,0.996378,193,"EFNA4","1","0","0","1"
"ENSG00000251246",23059,1,5,"protein_coding",189,339.5,1,0,0.997865,389,"RP11-540D14","0","0","0","0"
"ENSG00000143590",8701,3,6,"protein_coding",233,339.5,1,0,0.144623,389,"EFNA3","0","0","1","1"
"ENSG00000169242",7023,5,13,"protein_coding",194,1868,1,0,0.975184,122,"EFNA1","0","0","1","1"
"ENSG00000169241",3513,14,35,"protein_coding",140,307,1,0,0.530601,200,"SLC50A1","1","0","1","2"
"ENSG00000163463",4067,9,19,"protein_coding",118.5,328,1,0,0.466295,115.5,"KRTCAP2","1","1","1","3"
"ENSG00000273088",17863,1,2,"protein_coding",152,1565.5,1,0,0.0577912,115.5,"RP11-201K10","0","0","0","0"
"ENSG00000169231",13463,11,46,"protein_coding",140.5,223,1,0,1,88,"THBS3","0","0","0","0"
"ENSG00000236263",2668,1,2,"lncRNA",284,2101,2,0,0.0302145,75,"RP11-263K19","0","0","0","0"
"ENSG00000177628",10247,14,43,"protein_coding",173,400,1,0,0.2651925,44,"GBA","1","0","1","2"
"ENSG00000116521",6451,9,24,"protein_coding",123,493,1,0,0.88715,156,"SCAMP3","1","0","1","2"
"ENSG00000176444",15623,7,26,"protein_coding",117,620.5,1,0,0.99998,76,"CLK2","1","1","1","3"
"ENSG00000143630",12385,4,17,"protein_coding",230,443,1,0,0.836489,117,"HCN3","0","0","1","1"
"ENSG00000143627",12145,3,16,"protein_coding",167,481.5,1,0,1,103,"PKLR","0","0","0","0"
"ENSG00000197721",93303,5,23,"protein_coding",101.5,5574,1,0,0.843364,44,"CR1L","1","0","1","2"
"ENSG00000285239",2484,1,3,"lncRNA",191,964.5,1,0,0.0311993,11.5,"RP11-57I17","0","0","0","0"
"ENSG00000174059",30430,4,14,"protein_coding",165,594,1,0,0.9963595,32,"CD34","0","1","1","2"
"ENSG00000285719",7096,2,7,"lncRNA",185.5,1434,1,0,0.04717225,40,"RP11-328D5","0","0","0","0"
"ENSG00000284237",10037,1,5,"lncRNA",548,592.5,1,0,0.449358,56.5,"LINC02767","0","0","0","0"
"ENSG00000284735",5244,3,6,"lncRNA",607,671,4,0,0.0240232,124,"RP4-736L20","0","0","0","0"
"ENSG00000284642",2016,4,8,"lncRNA",684.5,446,2,0,0.0365179,43,"RP4-736L20","0","0","0","0"
"ENSG00000142657",21919,10,28,"protein_coding",123,1170,4,0,0.180196,63,"PGD","1","0","1","2"
"ENSG00000251503",22051,5,13,"protein_coding",124,5656,1,0,0.542608,12,"CENPS-CORT","0","0","1","1"
"ENSG00000175279",12375,5,10,"protein_coding",130,2562,1,0,0.115045,25.5,"CENPS","1","0","1","2"
"ENSG00000160049",16007,3,11,"protein_coding",166,1844,1,0,0.999993,52,"DFFA","1","0","1","2"
"ENSG00000203469",783,1,2,"lncRNA",233.5,317,1,0,0.0179271,62,"RP5-1113E3","0","0","0","0"
"ENSG00000122188",11195,3,9,"protein_coding",111,1158.5,1,0,1,103,"LAX1","1","0","1","2"
"ENSG00000182004",9553,6,15,"protein_coding",90,1377.5,1,0,0.05120075,17.5,"SNRPE","1","0","1","2"
"ENSG00000130768",24157,6,20,"protein_coding",177,2393,1,0,0.9999845,76,"SMPDL3B","0","0","1","1"
"ENSG00000227050",21318,1,5,"lncRNA",84,1989.5,1,0,0.0961063,32.5,"RP11-460I13","0","0","0","0"
"ENSG00000158156",8505,9,21,"protein_coding",293.5,2809,1,0,0.990654,131,"XKR8","1","0","1","2"
"ENSG00000182118",21296,3,7,"protein_coding",751.5,19794,1,0,0.942353,49,"FAM89A","0","0","1","1"
"ENSG00000143633",17424,8,22,"protein_coding",96,1835,1,0,0.786589,12,"C1orf131","1","0","1","2"
"ENSG00000288208",161893,1,21,"protein_coding",122,155,4,0,1,30,"RP4-534D1","0","0","0","0"
"ENSG00000132773",3921,5,17,"protein_coding",151,199,1,0,0.997148,25,"TOE1","0","0","0","0"
"ENSG00000070759",147280,4,12,"protein_coding",118,4143,1,0,0.9999995,23.5,"TESK2","0","1","1","2"
"ENSG00000280670",6213,8,21,"protein_coding",99,675,1,0,0.6439355,27,"CCDC163","0","0","1","1"
"ENSG00000132763",13082,3,9,"protein_coding",195,661,4,0,0.986401,144,"MMACHC","1","0","1","2"
"ENSG00000232347",31132,1,4,"lncRNA",178,533,1,0,0.087451,39,"RP11-488L18","0","0","0","0"
"ENSG00000286216",10190,1,3,"lncRNA",129,4545.5,1,0,0.486481,109.5,"RP11-433K2","0","0","0","0"
"ENSG00000169224",70632,11,26,"protein_coding",114,8183,1,0,0.450111,57,"GCSAML","0","0","0","0"
"ENSG00000236817",75215,2,5,"lncRNA",112.5,37339,1,0,0.0150819,28.5,"RP11-978I15","0","0","0","0"
"ENSG00000287589",7146,1,2,"lncRNA",1822.5,3502,1,0,0.0234783,8,"RP11-544D21","0","0","0","0"
"ENSG00000233355",66749,10,20,"lncRNA",155,5279.5,1,0,0.0388124,30,"CHRM3-AS2","0","0","0","0"
"ENSG00000234601",1856,1,2,"lncRNA",243,1371,1,0,0.0877676,9,"CHRM3-AS1","0","0","0","0"
"ENSG00000231979",1516,1,2,"lncRNA",221.5,1074,1,0,0.235674,21,"RP11-35L17","0","0","0","0"
"ENSG00000233735",1805,1,3,"lncRNA",159,654.5,4,0,0.01247085,19.5,"RP11-567G24","0","0","0","0"
"ENSG00000133019",528887,12,32,"protein_coding",111,80054,1,0,0.1750595,35,"CHRM3","0","0","0","0"
"ENSG00000162636",84811,3,14,"protein_coding",117,4768.5,1,0,0.999995,15,"FAM102B","0","1","1","2"
"ENSG00000162639",13236,7,19,"protein_coding",135,1219,1,0,1,23,"HENMT1","1","0","1","2"
"ENSG00000285923",4713,1,3,"lncRNA",311,1884,1,0,0.0520812,13,"RP11-256E16","0","0","0","0"
"ENSG00000134186",10618,5,15,"protein_coding",152,334,1,0,0.936493,31,"PRPF38B","1","0","1","2"
"ENSG00000143107",29841,2,15,"protein_coding",255,2073,1,0,1,17.5,"FNDC7","0","0","0","0"
"ENSG00000232971",469,1,2,"lncRNA",193,84,1,0,0.0287854,17,"RP11-293A10","0","0","0","0"
"ENSG00000116266",62849,7,29,"protein_coding",93,1862.5,4,0,0.147638,17,"STXBP3","1","1","1","3"
"ENSG00000203897",1307,3,7,"lncRNA",140,386.5,1,0,0.0443156,14,"SPATA42","0","0","0","0"
"ENSG00000215717",6170,4,11,"protein_coding",162.5,1701,1,0,0.10494465,31,"TMEM167B","1","0","1","2"
"ENSG00000132676",51050,25,57,"protein_coding",102,1588,1,0,0.4638115,28,"DAP3","1","0","1","2"
"ENSG00000227673",465,1,2,"lncRNA",78.5,309,1,0,0.0897065,99,"RP11-243J18","0","0","0","0"
"ENSG00000132718",25632,1,4,"protein_coding",528,8169,4,0,1,95,"SYT11","0","0","1","1"
"ENSG00000132680",21368,10,34,"protein_coding",129,832,1,0,0.8940385,22,"KHDC4","1","0","1","2"
"ENSG00000273002",4187,1,2,"lncRNA",1078.5,2031,1,0,0.248651,29,"ARHGEF2-AS2","0","0","0","0"
"ENSG00000224276",10397,1,2,"lncRNA",200.5,9997,1,0,0.00427139,22,"ARHGEF2-AS1","0","0","0","0"
"ENSG00000285677",31389,3,8,"lncRNA",231,7222,1,0,0.457419,24,"RP11-336K24","0","0","0","0"
"ENSG00000163479",11903,18,41,"protein_coding",109,2159,1,0,0.4788215,26,"SSR2","1","0","1","2"
"ENSG00000160803",18499,3,15,"protein_coding",187,820,1,0,0.0604753,71,"UBQLN4","1","0","1","2"
"ENSG00000132698",9344,5,12,"protein_coding",196,1685,1,0,0.130049,145.5,"RAB25","0","0","0","0"
"ENSG00000260238",30350,4,13,"protein_coding",106,1202,1,0,0.960059,111,"PMF1-BGLAP","1","0","1","2"
"ENSG00000198952",33601,5,31,"protein_coding",132,887,1,0,0.169206,141,"SMG5","1","0","1","2"
"ENSG00000163472",10250,7,17,"protein_coding",214,2118,1,0,0.995965,140,"TMEM79","1","0","1","2"
"ENSG00000163468",58905,16,46,"protein_coding",132,1287,1,0,0.4272975,30,"CCT3","0","0","0","0"
"ENSG00000132677",16008,8,26,"protein_coding",149.5,502,1,0,1,113.5,"RHBG","0","0","0","0"
"ENSG00000237390",7383,1,2,"lncRNA",2793,1798,1,0,0.603507,225,"RP11-139I14","0","0","0","0"
"ENSG00000254726",10452,2,5,"protein_coding",3295.5,3862,1,0,0.5750115,64,"MEX3A","0","0","1","1"
"ENSG00000186377",27082,2,14,"protein_coding",131,1760,1,0,0.51634955,29,"CYP4X1","0","0","0","0"
"ENSG00000186160",51087,2,14,"protein_coding",131,2158,1,0,0.7410875,33,"CYP4Z1","0","0","0","0"
"ENSG00000225506",82618,1,4,"lncRNA",180.5,1101,1,0,0.100192,18,"CYP4A22-AS1","0","0","0","0"
"ENSG00000224805",1089,1,2,"lncRNA",330.5,429,1,0,0.0389353,33,"LINC00853","0","0","1","1"
"ENSG00000162366",7462,4,11,"protein_coding",109,2221,1,0,0.47069615,76,"PDZK1IP1","0","0","0","0"
"ENSG00000226252",4953,1,2,"lncRNA",2018,918,2,0,0.23844,100,"RP1-18D14","0","0","0","0"
"ENSG00000225762",27549,1,3,"lncRNA",158,13533.5,1,0,0.0987851,15,"LINC01389","0","0","0","0"
"ENSG00000162763",19957,1,2,"protein_coding",686,18586,1,0,1,298,"LRRC52","0","0","1","1"
"ENSG00000143061",93356,4,18,"protein_coding",405,3641,1,0,1,37,"IGSF3","0","0","1","1"
"ENSG00000135821",14108,13,32,"protein_coding",179,680.5,1,0,0.952512,27,"GLUL","1","0","1","2"
"ENSG00000203740",22907,2,7,"protein_coding",276.5,5808,1,0,0.517824,15,"METTL11B","0","0","0","0"
"ENSG00000162374",179743,19,49,"protein_coding",218,16572,1,0,0.999976,26,"ELAVL4","0","0","0","0"
"ENSG00000168275",11624,4,9,"protein_coding",223,9333,1,0,0.2265605,20,"COA6","1","1","1","3"
"ENSG00000241563",1967,1,2,"protein_coding",457,1054,1,0,0.885862,3,"CORT","1","0","1","2"
"ENSG00000153207",92850,7,47,"protein_coding",134,1648,1,0,1,13,"AHCTF1","1","1","1","3"
"ENSG00000156869",62665,5,27,"protein_coding",115,1655.5,1,0,0.329699,23.5,"FRRS1","1","1","1","3"
"ENSG00000033122",584023,14,57,"protein_coding",116,8953,1,0,0.02802435,21,"LRRC7","1","1","1","3"
"ENSG00000143278",28519,3,15,"protein_coding",184.5,1115,1,0,0.988544,15,"F13B","1","1","1","3"
"ENSG00000116678",220907,8,27,"protein_coding",145.5,2587,1,0,1,18,"LEPR","1","0","1","2"
"ENSG00000159352",12770,12,34,"protein_coding",115,394,1,0,0.527246,43.5,"PSMD4","1","0","1","2"
"ENSG00000158710",7400,5,13,"protein_coding",175,413,1,0,0.996269,122,"TAGLN2","1","0","1","2"
"ENSG00000162734",9996,4,13,"protein_coding",156,1393,1,0,0.8462495,302,"PEA15","0","0","1","1"
"ENSG00000049239",36563,3,9,"protein_coding",281.5,3155,1,0,1,134.5,"H6PD","1","1","1","3"
"ENSG00000244038",9777,5,17,"protein_coding",111,281.5,1,0,0.882796,97,"DDOST","1","0","1","2"
"ENSG00000116690",18288,4,16,"protein_coding",129,786,1,0,1,18,"PRG4","1","0","0","1"
"ENSG00000126091",225341,73,128,"protein_coding",96,20676,4,0,0.967555,43,"ST3GAL3","1","0","1","2"
"ENSG00000162383",55459,7,24,"protein_coding",205.5,2163,1,0,1,88,"SLC1A7","0","1","0","1"
"ENSG00000171163",9138,29,71,"protein_coding",125,300.5,4,0,0.16638,63,"ZNF692","1","0","1","2"
"ENSG00000172456",514009,25,66,"protein_coding",108,18207,4,0,0.950582,26,"FGGY","0","1","1","2"
"ENSG00000162946",414482,15,28,"protein_coding",151,18118,5,0,1,24,"DISC1","0","0","1","1"
"ENSG00000158786",11058,2,7,"protein_coding",145,2108,1,0,0.58053,82.5,"PLA2G2F","0","0","0","0"
"ENSG00000118733",194366,5,14,"protein_coding",156,6051,1,0,0.999918,21,"OLFM3","0","0","0","0"
"ENSG00000157870",4978,14,36,"protein_coding",118.5,369,1,0,0.171837,259,"PRXL2B","0","0","1","1"
"ENSG00000179085",704,3,5,"protein_coding",355,232,1,0,0.476426,71,"DPM3","1","0","1","2"
"ENSG00000183347",24101,1,11,"protein_coding",197,873.5,1,0,1,39.5,"GBP6","0","0","0","0"
"ENSG00000120937",1481,1,3,"protein_coding",244,387,1,0,0.688513,14,"NPPB","0","0","0","0"
"ENSG00000285646",6358,6,10,"lncRNA",421,3776.5,1,0,0.04023095,35,"RP5-934G17","0","0","0","0"
"ENSG00000116685",6837,3,8,"protein_coding",854,1715,1,0,1,10,"KIAA2013","1","0","1","2"
"ENSG00000083444",41333,9,36,"protein_coding",122,1680,1,0,0.466766,140,"PLOD1","1","1","1","3"
"ENSG00000116691",12579,7,24,"protein_coding",119.5,390,1,0,0.126751,75,"MIIP","1","0","1","2"
"ENSG00000120949",80904,5,22,"protein_coding",117,3562,1,0,1,147,"TNFRSF8","1","1","1","3"
"ENSG00000285604",3823,1,4,"lncRNA",288.5,746,1,0,0.0530927,107,"RP11-426M1","0","0","0","0"
"ENSG00000162521",35069,19,52,"protein_coding",127,340,1,0,0.928064,18,"RBBP4","1","0","1","2"
"ENSG00000162520",23690,4,11,"protein_coding",163,6563,1,0,0.6762535,15,"SYNC","1","1","1","3"
"ENSG00000224409",7503,1,2,"lncRNA",197.5,7109,1,0,0.0130896,72,"RP11-114B7","0","0","0","0"
"ENSG00000162522",33140,5,13,"protein_coding",166,534,1,0,1,135,"KIAA1522","1","0","1","2"
"ENSG00000116497",42108,16,41,"protein_coding",110.5,2319.5,1,0,0.1475865,54,"S100PBP","1","0","1","2"
"ENSG00000160097",10214,7,20,"protein_coding",134,509.5,4,0,0.0730779,169,"FNDC5","1","0","0","1"
"ENSG00000121905",12447,5,10,"protein_coding",252.5,2362,1,0,0.149577,475,"HPCA","0","1","1","2"
"ENSG00000121900",6844,5,15,"protein_coding",167,1453,1,0,0.572751,282.5,"TMEM54","0","0","0","0"
"ENSG00000287691",26184,1,3,"lncRNA",200,12805,1,0,0.0764684,162.5,"RP5-1174N9","0","0","0","0"
"ENSG00000143222",6080,6,18,"protein_coding",84,299,1,0,0.3322574,52,"UFC1","1","1","1","3"
"ENSG00000224985",5589,1,2,"lncRNA",189.5,5211,1,0,0.08286,92,"RP11-297K8","0","0","0","0"
"ENSG00000143224",11957,27,64,"protein_coding",135,167,1,0,0.605464,31,"PPOX","1","0","1","2"
"ENSG00000158850",6658,13,33,"protein_coding",191,579,1,0,0.198114,51,"B4GALT3","1","0","1","2"
"ENSG00000158859",14752,3,13,"protein_coding",287,535,1,0,0.999952,130.5,"ADAMTS4","0","0","0","0"
"ENSG00000158869",5465,3,9,"protein_coding",84,426,1,0,0.324468,35,"FCER1G","1","0","0","1"
"ENSG00000158874",1339,9,18,"protein_coding",123.5,299,1,0,0.04991315,24,"APOA2","0","0","0","0"
"ENSG00000158882",4807,9,25,"protein_coding",103,210,1,0,0.923675,70.5,"TOMM40L","0","0","0","0"
"ENSG00000143257",8578,18,41,"protein_coding",140,886,1,0,0.99995,52,"NR1I3","0","0","0","0"
"ENSG00000248485",26705,1,3,"protein_coding",239,12650,1,0,0.0964178,28.5,"PCP4L1","0","1","1","2"
"ENSG00000188931",3143,1,5,"protein_coding",81,435,1,0,0.967792,26.5,"CFAP126","1","0","1","2"
"ENSG00000283696",23015,1,2,"lncRNA",498.5,22019,1,0,0.138219,48,"RP11-122G18","0","0","0","0"
"ENSG00000283317",7552,1,2,"lncRNA",284.5,6984,1,0,0.116802,76,"RP11-122G18","0","0","0","0"
"ENSG00000227139",1541,1,2,"lncRNA",223,1096,1,0,0.0211219,86,"RP11-533N14","0","0","0","0"
"ENSG00000265107",17163,3,6,"protein_coding",1591.5,7603.5,1,0,0.999935,65,"GJA5","0","0","0","0"
"ENSG00000274415",1249,2,4,"lncRNA",267.5,582,1,0,0.01089963,48,"RP11-433J22","0","0","0","0"
"ENSG00000234190",11363,1,2,"lncRNA",240,10884,1,0,0.0173792,17,"RP11-433J22","0","0","0","0"
"ENSG00000121634",6474,1,2,"protein_coding",696,5083,2,0,1,224,"GJA8","0","0","0","0"
"ENSG00000188092",65199,8,29,"protein_coding",99,2211,1,0,0.848719,18,"GPR89B","0","0","1","1"
"ENSG00000274372",12731,5,13,"lncRNA",174,2505,1,0,0.0965019,25,"LINC02804","0","0","0","0"
"ENSG00000225919",4179,1,3,"lncRNA",131,1904,1,0,0.0906922,9,"LINC01745","0","0","1","1"
"ENSG00000236497",24048,3,7,"lncRNA",278,4919,1,0,0.0362109,9,"LINC01744","0","0","0","0"
"ENSG00000284928",5894,1,2,"lncRNA",515.5,4864,1,0,0.373334,6,"RP11-24J23","0","0","0","0"
"ENSG00000223949",76963,7,19,"lncRNA",144,2256,1,0,0.0804103,37,"ROR1-AS1","0","0","0","0"
"ENSG00000116688",35030,27,66,"protein_coding",135,978,4,0,1,74.5,"MFN2","1","0","1","2"
"ENSG00000188800",5737,2,5,"protein_coding",348,3052,1,0,0.5087099,86,"TMCO2","1","1","0","2"
"ENSG00000084073",36139,7,23,"protein_coding",145.5,2444,1,0,0.999834,14,"ZMPSTE24","1","0","1","2"
"ENSG00000049089",17324,12,55,"protein_coding",54,321,1,0,0.12214535,28,"COL9A2","1","1","1","3"
"ENSG00000284677",13840,1,5,"lncRNA",81,916,1,0,0.105349,33.5,"RP1-228H13","0","0","0","0"
"ENSG00000187801",13616,4,13,"protein_coding",127,2656,1,0,1,57,"ZFP69B","1","1","1","3"
"ENSG00000158887",5233,6,17,"protein_coding",136,243,4,0,0.999595,76,"MPZ","1","1","1","3"
"ENSG00000255054",12274,2,7,"protein_coding",101.5,515,1,0,0.51041055,45,"RP1-317E23","0","0","0","0"
"ENSG00000228172",4048,3,8,"lncRNA",132,685,1,0,0.0865345,44,"RP1-317E23","0","0","0","0"
"ENSG00000117640",14302,23,50,"protein_coding",119,2090,1,0,0.157403,38,"MTFR1L","0","0","1","1"
"ENSG00000127423",27545,3,8,"protein_coding",179,2863,1,0,0.999989,18,"AUNIP","0","0","1","1"
"ENSG00000182749",14224,2,4,"protein_coding",645,6747,1,0,1,122,"PAQR7","0","0","1","1"
"ENSG00000117632",22810,9,21,"protein_coding",173,981.5,1,0,0.946322,11.5,"STMN1","1","0","1","2"
"ENSG00000187147",246530,18,45,"protein_coding",97,3509,4,0,0.4360695,162,"RNF220","0","0","1","1"
"ENSG00000126106",39243,9,17,"protein_coding",130.5,9475,1,0,0.80651,230,"TMEM53","0","0","1","1"
"ENSG00000198520",50899,21,58,"protein_coding",124,892,1,0,0.0618537,41,"ARMH1","0","0","1","1"
"ENSG00000142945",27949,8,35,"protein_coding",106,910,1,0,0.639692,48,"KIF2C","1","0","1","2"
"ENSG00000142937",3528,8,18,"protein_coding",118.5,446,1,0,0.0473979,145,"RPS8","0","0","0","0"
"ENSG00000142959",4585,1,9,"protein_coding",155,189.5,1,0,1,99,"BEST4","0","0","1","1"
"ENSG00000173846",5613,7,28,"protein_coding",117,143,1,0,0.858831,167,"PLK3","1","0","1","2"
"ENSG00000117425",23409,3,27,"protein_coding",143,128,1,0,1,106,"PTCH2","1","1","1","3"
"ENSG00000070785",136200,10,29,"protein_coding",146,6007.5,1,0,0.822553,23.5,"EIF2B3","1","1","1","3"
"ENSG00000126107",8784,7,31,"protein_coding",109,155,1,0,0.378793,79,"HECTD3","1","0","1","2"
