"TranscriptId","strength5","GeneId"
"NM_182503.3",-22.51,"ADAT2"
"NM_022361.5",-7.5,"POPDC3"
"NR_136524.2",8.88,"DSE"
"NM_001322939.2",11.37,"DSE"
"NM_013352.4",11.37,"DSE"
"NM_001374522.1",11.37,"DSE"
"NM_001242809.2",7.87,"ANKRD6"
"NM_014942.4",7.87,"ANKRD6"
"NM_001242811.1",7.77,"ANKRD6"
"NM_001242814.1",8.92,"ANKRD6"
"NR_125875.1",4.3,"TBX18-AS1"
"NM_018452.6",-11.51,"TMEM242"
"NR_027312.1",-12.49,"LOC153910"
"NM_001286111.2",-11.76,"ATG5"
"NM_022121.5",-7.94,"PERP"
"NM_005715.3",9.08,"UST"
"NM_002042.5",-13.66,"GABRR1"
"NM_001267582.2",-12.97,"GABRR1"
"NM_001256703.1",-13.45,"GABRR1"
"NM_024518.3",-2.24,"ULBP3"
"NR_149042.1",-6.18,"PDE7B-AS1"
"NM_001326380.2",4.51,"HEBP2"
"NM_014320.3",9.88,"HEBP2"
"NM_144497.2",11.08,"AKAP12"
"NM_005100.4",0.17,"AKAP12"
"NM_130900.3",-13,"RAET1L"
"NM_001016.4",9.65,"RPS12"
"NM_198568.3",-24.38,"GJB7"
"NM_001368116.1",-14.78,"CNKSR3"
"NM_001368117.1",-14.78,"CNKSR3"
"NM_173515.4",-14.78,"CNKSR3"
"NM_001368118.1",-14.78,"CNKSR3"
"NM_001368119.1",-14.78,"CNKSR3"
"NR_126021.1",-11.18,"LOC285804"
"NM_001455.4",9.49,"FOXO3"
"NM_015891.3",10.22,"CDC40"
"NM_001291602.2",-23.74,"DYNLT1"
"NM_001145279.4",5.76,"OPRM1"
"NM_001285527.1",5.76,"OPRM1"
"NM_000914.5",11.08,"OPRM1"
"NM_001285522.1",11.08,"OPRM1"
"NM_001008504.4",11.08,"OPRM1"
"NR_104349.1",11.08,"OPRM1"
"NM_001008505.2",11.08,"OPRM1"
"NM_001145286.3",11.08,"OPRM1"
"NM_001008503.3",11.08,"OPRM1"
"NM_001145287.3",8.88,"OPRM1"
"NM_001285523.3",11.08,"OPRM1"
"NM_001285528.2",11.08,"OPRM1"
"NR_152795.1",4.81,"TSG1"
"NM_002290.5",-2.02,"LAMA4"
"NR_125849.1",8.08,"PTPRK-AS1"
"NM_002031.3",-11.18,"FRK"
"NM_003381.4",11.08,"VIP"
"NM_002043.5",-14.09,"GABRR2"
"NR_136580.2",9.14,"KLHL32"
"NR_136579.2",10.06,"KLHL32"
"NM_001318975.1",9.44,"BCKDHB"
"NR_134945.2",9.44,"BCKDHB"
"NM_001258275.3",-21.77,"SAMD3"
"NM_001277185.2",-19.47,"SAMD3"
"NM_001017373.4",-24.04,"SAMD3"
"NM_206855.3",9.6,"QKI"
"NR_038408.1",-29.08,"UST-AS1"
"NM_001282368.2",-20.62,"IMPG1"
"NR_121614.1",-13.89,"LINC00472"
"NM_153235.4",-17.85,"TXLNB"
"NM_032784.5",9.82,"RSPO3"
"NM_031469.4",8.02,"SH3BGRL2"
"NM_032020.5",-0.81,"FUCA2"
"NR_046832.1",8.1,"MLIP-IT1"
"NM_001382636.1",-5.36,"SLC17A5"
"NM_021977.4",10.28,"SLC22A3"
"NM_001024936.2",-19.47,"WASF1"
"NM_012177.5",-14.08,"FBXO5"
"NM_001142522.3",-14.08,"FBXO5"
"NM_139126.4",-8.31,"PPIL4"
"NM_001278531.2",7.81,"ERMARD"
"NM_001013623.3",9.6,"ZC2HC1B"
"NM_138785.5",9.46,"GINM1"
"NR_160934.1",11.08,"ARG1"
"NM_002793.4",-7.93,"PSMB1"
"NM_145176.3",-24.46,"SLC2A12"
"NR_133659.2",11.11,"ULBP1"
"NM_018013.4",7.64,"SOBP"
"NM_020133.3",-12.06,"AGPAT4"
"NR_033862.1",-20.98,"DKFZp451B082"
"NR_110148.1",-29.12,"PHACTR2-AS1"
"NM_003058.4",-14.19,"SLC22A2"
"NM_153746.2",10.15,"ZDHHC14"
"NM_024630.3",10.15,"ZDHHC14"
"NR_110870.1",10.13,"LOC101929420"
"NM_018945.4",9.81,"PDE7B"
"NM_020245.5",8.7,"TULP4"
"NM_133325.3",-18.73,"PHF10"
"NM_001286587.2",9.68,"AIG1"
"NM_001366346.1",9.68,"AIG1"
"NR_158896.1",9.68,"AIG1"
"NR_158960.1",9.68,"AIG1"
"NM_001366356.2",9.68,"AIG1"
"NM_001366359.2",9.68,"AIG1"
"NM_001366349.2",9.68,"AIG1"
"NM_001366361.1",9.68,"AIG1"
"NM_001204076.2",0.1,"KATNA1"
"NM_016262.5",-8.42,"TUBE1"
"NR_110871.1",-23.87,"PACRG-AS2"
"NM_001329953.2",8.27,"LTV1"
"NM_032532.3",10.12,"FNDC1"
"NM_174910.3",-24.01,"DYNLT2"
"NR_146809.2",-27.6,"UBE3D"
"NM_001199462.2",-16.77,"PDCD2"
"NM_001363655.2",-7.1,"PDCD2"
"NM_001199464.2",-16.77,"PDCD2"
"NM_001199463.2",-16.77,"PDCD2"
"NR_125878.1",10.67,"LOC102724511"
"NM_004282.4",9.6,"BAG2"
"NM_032438.4",7.83,"L3MBTL3"
"NR_121668.1",-13.52,"FNDC1-AS1"
"NM_006708.3",-6.97,"GLO1"
"NM_001278668.2",-9.18,"RAB23"
"NM_001350392.2",-21.84,"LATS1"
"NM_001270519.2",-21.84,"LATS1"
"NM_012419.5",-9.85,"RGS17"
"NM_001286351.2",-7.79,"DACT2"
"NM_001029858.4",9.6,"SLC35F1"
"NR_133007.2",8.54,"ENPP3"
"NM_012115.4",7.13,"CASP8AP2"
"NM_001348092.2",-21.15,"FBXO30"
"NR_027030.1",7.51,"LINC01312"
"NM_001253676.2",10.38,"TBPL1"
"NM_004865.4",6.62,"TBPL1"
"NM_198392.3",10.1,"TCF21"
"NM_003643.4",-5.72,"GCM1"
"NM_018974.4",9.8,"UNC93A"
"NM_031949.5",7.79,"TTLL2"
"NM_001346031.2",-23.73,"RIPOR2"
"NM_001346032.2",-23.73,"RIPOR2"
"NM_001286445.3",-23.73,"RIPOR2"
"NM_015864.5",-23.73,"RIPOR2"
"NM_173674.3",8.73,"DCBLD1"
"NR_158983.2",8.73,"DCBLD1"
"NM_001290259.2",8.73,"PHF3"
"NM_001290260.2",6.81,"PHF3"
"NM_006670.5",8.88,"TPBG"
"NM_001374769.1",-12.06,"SIM1"
"NM_005068.3",-12.06,"SIM1"
"NM_001278210.2",-21.41,"NUP153"
"NM_005577.4",-3.49,"LPA"
"NM_001374878.1",2.76,"FARS2"
"NM_001374877.1",8.73,"FARS2"
"NM_021620.4",7.76,"PRDM13"
"NM_183040.2",-18.97,"DTNBP1"
"NM_001271669.2",-13.44,"DTNBP1"
"NM_172238.4",6.46,"TFAP2D"
"NM_182757.4",10.28,"RNF144B"
"NM_183373.4",-23.73,"PXDC1"
"NR_134655.2",9.06,"IYD"
"NM_001368173.1",-12.12,"DDO"
"NR_160546.1",-12.12,"DDO"
"NM_020135.3",10.47,"WRNIP1"
"NR_073112.2",-15.53,"SERPINB1"
"NM_004155.6",-31.16,"SERPINB9"
"NM_001271825.2",-23.99,"SERPINB6"
"NR_164657.1",-23.99,"SERPINB6"
"NM_001374516.1",-23.99,"SERPINB6"
"NM_001271823.2",-23.99,"SERPINB6"
"NM_001374517.1",-27.96,"SERPINB6"
"NM_001297700.2",-23.99,"SERPINB6"
"NR_152848.1",9.49,"LOC101927759"
"NM_004332.4",6.86,"BPHL"
"NM_001503.4",-6.55,"GPLD1"
"NM_170740.1",8.68,"ALDH5A1"
"NM_016614.3",-16.1,"TDP2"
"NM_001160094.2",9.26,"ACOT13"
"NM_001143966.4",-22.81,"TBC1D7"
"NM_001368131.1",-23.74,"EPM2A"
"NM_001368130.1",-23.74,"EPM2A"
"NM_014845.6",7.39,"FIG4"
"NM_006877.4",4.41,"GMPR"
"NM_001008228.3",10.77,"MOG"
"NM_018950.3",9.89,"HLA-F"
"NM_001098479.2",9.89,"HLA-F"
"NM_017906.3",7.66,"PAK1IP1"
"NM_001165258.2",7.03,"TMEM14C"
"NM_030969.5",7.53,"TMEM14B"
"NR_104454.1",7.53,"TMEM14B"
"NM_001286488.2",7.53,"TMEM14B"
"NM_004752.4",-27.73,"GCM2"
"NM_001109809.5",-2.96,"ZFP57"
"NM_001366333.2",-25.04,"ZFP57"
"NM_004906.5",7.21,"WTAP"
"NM_152857.3",8.99,"WTAP"
"NM_152858.3",8.99,"WTAP"
"NM_001303253.1",8.83,"ACAT2"
"NM_005891.3",8.83,"ACAT2"
"NM_001008897.2",-1.99,"TCP1"
"NM_173516.3",-0.12,"PNLDC1"
"NR_134562.3",7.36,"RPL7L1"
"NR_134899.2",7.23,"GNMT"
"NR_133009.2",-17.18,"PEX6"
"NM_001270476.2",9.6,"PPP2R5D"
"NM_014623.4",-14.74,"MEA1"
"NM_001318942.1",-14.74,"MEA1"
"NM_001363578.1",-14.74,"MEA1"
"NM_001318943.1",-14.74,"MEA1"
"NR_138081.2",5.5,"RRP36"
"NM_201521.3",10.67,"KLC4"
"NM_138343.4",10.67,"KLC4"
"NM_201522.3",3.41,"KLC4"
"NM_001300848.2",-6.12,"MRPL2"
"NM_001270398.2",10.77,"PTK7"
"NM_001292001.2",7.87,"SRF"
"NM_003131.4",7.87,"SRF"
"NM_006443.3",-6.04,"DNPH1"
"NR_046621.1",-11.08,"KCNQ5-AS1"
"NM_001126063.3",-29.23,"KHDC1L"
"NM_001025290.3",-22.41,"DPPA5"
"NM_001017361.3",11.11,"KHDC3L"
"NM_018665.3",8.51,"DDX43"
"NM_002098.6",-20.02,"GUCA1B"
"NM_001624.4",9.6,"CRYBG1"
"NM_001318746.1",-20.98,"RTN4IP1"
"NM_032730.5",-20.98,"RTN4IP1"
"NR_149100.1",8.31,"LINC02526"
"NM_001287214.1",8.23,"AMD1"
"NR_171681.1",8.23,"AMD1"
"NM_001287215.2",6.34,"AMD1"
"NM_138408.4",4.45,"GTF3C6"
"NM_032194.3",8.46,"RPF2"
"NM_001350501.2",-16.93,"TFB1M"
"NM_015718.3",-3.41,"NOX3"
"NM_001517.5",6.13,"GTF2H4"
"NM_205854.3",-8,"SFTA2"
"NR_130720.3",10.1,"MUC21"
"NM_014068.3",9.16,"PSORS1C1"
"NM_001167734.2",6.06,"VARS2"
"NR_125862.1",8.94,"LOC101929297"
"NR_164831.1",-19.46,"MPC1"
"NR_046793.1",-10.78,"RPS6KA2-IT1"
"NM_001366285.2",-27.73,"TBXT"
"NM_001270484.2",-30.02,"TBXT"
"NM_001286265.2",9.04,"MRS2"
"NR_104423.2",9.04,"MRS2"
"NM_001367314.1",-1.38,"BEND3"
"NM_002726.5",-24.73,"PREP"
"NM_014892.5",6.36,"SCAF8"
"NM_001286188.1",-0.99,"SCAF8"
"NR_164684.1",-25.68,"CILK1"
"NM_001286524.2",10.28,"CENPW"
"NM_001363784.1",-6.65,"KCNK16"
"NM_001135107.2",-21.37,"KCNK16"
"NM_001135106.2",-21.37,"KCNK16"
"NM_001286612.2",-12.6,"REPS1"
"NM_001286379.2",6.57,"FAM120B"
"NM_001286380.2",8.7,"FAM120B"
"NM_032448.3",6.53,"FAM120B"
"NM_004117.4",-18.21,"FKBP5"
"NM_001145775.3",-28.04,"FKBP5"
"NM_001145777.2",-18.21,"FKBP5"
"NR_109869.2",-21.75,"HMGCLL1"
"NR_109867.2",-21.75,"HMGCLL1"
"NM_032744.4",0.12,"ADTRP"
"NM_001318782.1",-9.3,"LYRM4"
"NM_001164840.3",-9.3,"LYRM4"
"NM_016588.3",-0.29,"NRN1"
"NM_001278710.2",-28.64,"NRN1"
"NM_000129.4",-34.82,"F13A1"
"NR_125863.1",-4.64,"LINC02544"
"NR_033896.1",8.99,"NHSL1-AS1"
"NR_161205.1",-19.52,"CCDC28A-AS1"
"NM_015439.3",9.8,"CCDC28A"
"NR_102425.1",10.1,"EZR-AS1"
"NM_001319059.2",-14.86,"GSTA1"
"NM_001199509.2",10.07,"NCR2"
"NR_175974.1",0.67,"LINC01276"
"NR_120347.1",8.41,"LINC01276"
"NM_001286121.1",8.02,"SLC17A4"
"NM_005495.3",8.02,"SLC17A4"
"NM_006632.4",-8.12,"SLC17A3"
"NM_006355.5",6.69,"TRIM38"
"NM_001289160.2",3.24,"MICB"
"NM_005931.5",10.1,"MICB"
"NR_037852.2",-8.8,"DDX39B"
"NR_037853.1",-27.76,"ATP6V1G2-DDX39B"
"NM_001159740.2",10.07,"LTA"
"NM_000595.4",4.3,"LTA"
"NM_009588.1",-25.53,"LTB"
"NM_002341.2",-16.51,"LTB"
"NR_029461.2",8.84,"LST1"
"NM_007161.3",11.01,"LST1"
"NM_001145467.2",-12.53,"NCR3"
"NM_001623.5",5.76,"AIF1"
"NM_032955.3",6.29,"AIF1"
"NR_045828.2",8.34,"APOM"
"NM_033177.4",-13.85,"GPANK1"
"NM_001199237.1",-13.28,"GPANK1"
"NM_001199240.1",-13.28,"GPANK1"
"NM_001199239.1",-13.28,"GPANK1"
"NM_001003693.3",11.08,"LY6G6F"
"NM_001353334.2",11.08,"LY6G6F-LY6G6D"
"NM_025261.3",-1.57,"LY6G6C"
"NM_002441.5",5.4,"MSH5"
"NR_037846.1",0.49,"MSH5-SAPCD1"
"NM_025258.3",-10.13,"VWA7"
"NM_013974.3",-10.83,"DDAH2"
"NM_001303007.2",-13.84,"DDAH2"
"NR_149115.1",-15.85,"LINC02571"
"NM_015255.3",7.93,"UBR2"
"NM_001184801.2",7.93,"UBR2"
"NM_000322.5",-21.69,"PRPH2"
"NR_125858.1",8.83,"MAP3K5-AS1"
"NM_000288.4",8.48,"PEX7"
"NM_001410945.1",7.33,"PEX7"
"NR_027994.1",-18.92,"NHEG1"
"NM_002118.5",-15.69,"HLA-DMB"
"NM_006120.4",-8.27,"HLA-DMA"
"NR_160955.1",6.65,"LINC03040"
"NM_001318767.2",-22.52,"MRPL14"
"NM_001318768.2",-22.52,"MRPL14"
"NM_001318769.2",-22.52,"MRPL14"
"NM_001318770.2",-22.52,"MRPL14"
"NM_001318792.1",9.6,"TMEM63B"
"NM_203290.4",6.12,"POLR1C"
"NM_001318876.2",6.12,"POLR1C"
"NM_001363658.2",6.12,"POLR1C"
"NM_015388.4",-12.06,"YIPF3"
"NR_144392.2",-11.76,"XPO5"
"NM_006502.3",8.85,"POLH"
"NM_001286216.2",-20.16,"GTPBP2"
"NM_019096.5",-20.16,"GTPBP2"
"NM_001003690.2",7.93,"MAD2L1BP"
"NM_014628.3",9.68,"MAD2L1BP"
"NM_152732.5",7.65,"RSPH9"
"NR_149142.1",-9.01,"LINC02537"
"NM_002630.4",-13.62,"PGC"
"NM_001166424.2",-13.62,"PGC"
"NM_006653.5",-9.97,"FRS3"
"NM_013397.6",6.65,"PRICKLE4"
"NM_001402.6",-15.38,"EEF1A1"
"NM_006295.3",-0.94,"VARS1"
"NM_021177.5",-0.83,"LSM2"
"NR_160948.1",7.94,"SNHG32"
"NR_174947.1",10.67,"EHMT2-AS1"
"NM_001320.7",10.9,"CSNK2B"
"NM_001366704.2",8.28,"MAS1"
"NM_000876.4",8.56,"IGF2R"
"NR_047511.1",-3.21,"AIRN"
"NM_001271943.2",-16.32,"TFEB"
"NM_001271945.2",-11.44,"TFEB"
"NM_007162.3",-14.34,"TFEB"
"NM_001167827.3",-11.44,"TFEB"
"NM_144980.4",-21.46,"C6orf118"
"NM_000434.4",-14.81,"NEU1"
"NM_001253771.2",-20.28,"SYNCRIP"
"NM_001159676.1",-18.6,"SYNCRIP"
"NM_001159675.1",-18.6,"SYNCRIP"
"NM_005516.6",9.89,"HLA-E"
"NM_001077497.3",8.99,"PRR3"
"NM_025263.4",8.99,"PRR3"
"NR_072994.2",-8.51,"PPP1R10"
"NM_014046.4",8.63,"MRPS18B"
"NM_001190724.4",2.7,"ATAT1"
"NM_001161376.2",7.84,"C6orf136"
"NM_001164239.2",-18.62,"DHX16"
"NM_001025091.2",10.07,"ABCF1"
"NM_001083535.3",8.72,"CEP57L1"
"NM_001350662.2",8.72,"CEP57L1"
"NM_001370478.2",-23.79,"SLC35B3"
"NR_163442.1",-7.44,"SLC35B3"
"NM_001134493.2",8.55,"TOMM6"
"NM_001291984.2",-4.53,"PTPRK"
"NM_006061.4",-7.36,"CRISP3"
"NR_146719.2",10.67,"MTHFD1L"
"NR_146720.2",10.67,"MTHFD1L"
"NM_001350488.3",10.67,"MTHFD1L"
"NM_001242768.2",7,"MTHFD1L"
"NM_001350493.1",7,"MTHFD1L"
"NM_001193343.2",-4.44,"MRPS18A"
"NM_033481.3",8.73,"FBXO9"
"NM_033480.3",5.31,"FBXO9"
"NM_012347.4",2.05,"FBXO9"
"NM_001204078.2",-27.76,"ATP6V1G2"
"NM_138282.3",-27.76,"ATP6V1G2"
"NM_138277.3",7.79,"MPIG6B"
"NM_001032280.3",-23.73,"TFAP2A"
"NM_001372066.1",-23.73,"TFAP2A"
"NM_001042425.3",-23.73,"TFAP2A"
"NM_001370649.1",-28.1,"CLIC5"
"NM_001256023.2",-28.1,"CLIC5"
"NM_001354933.2",10.07,"RIPK1"
"NM_001354934.2",10.07,"RIPK1"
"NM_001317724.2",6.2,"NOL7"
"NM_016167.5",6.2,"NOL7"
"NM_016224.5",9.16,"SNX9"
"NM_001178088.2",10.1,"SYNJ2"
"NR_046796.1",9.01,"SYNJ2-IT1"
"NM_005588.3",10.91,"MEP1A"
"NR_072996.2",5.46,"MAPK13"
"NM_015695.3",8.73,"BRPF3"
"NM_001207039.2",-21.6,"ETV7"
"NM_001207041.2",-20.89,"ETV7"
"NR_125860.1",-26.4,"ADGB-DT"
"NM_024694.4",5.42,"ADGB"
"NM_015050.3",8.2,"CMTR1"
"NM_138493.3",-14.4,"CCDC167"
"NM_153487.4",-9.3,"MDGA1"
"NM_001376798.1",9.73,"SIRT5"
"NM_001376801.1",9.73,"SIRT5"
"NM_001193267.2",9.6,"SIRT5"
"NM_031244.3",9.6,"SIRT5"
"NM_001145716.2",10.08,"PNPLA1"
"NM_001374623.1",6.74,"PNPLA1"
"NM_020056.5",8.73,"HLA-DQA2"
"NM_002120.4",-25.04,"HLA-DOB"
"NM_002800.5",4.85,"PSMB9"
"NM_018064.4",-14.13,"AKIRIN2"
"NM_030960.3",7.61,"SPACA1"
"NM_001252328.2",-7.99,"KIAA0319"
"NM_001350406.2",-26.16,"KIAA0319"
"NM_030939.5",-19.31,"C6orf62"
"NM_015895.5",9.08,"GMNN"
"NM_001251991.1",10.17,"GMNN"
"NM_021959.3",3.61,"PPP1R11"
"NR_134871.2",-11.77,"TRIM31"
"NR_126470.1",9.55,"TRIM31-AS1"
"NM_138700.4",10.22,"TRIM40"
"NM_052828.3",-14.4,"TRIM10"
"NM_033229.3",9.84,"TRIM15"
"NM_001178045.2",-4.38,"SLC44A4"
"NM_001178044.2",-4.38,"SLC44A4"
"NM_001136153.2",-25.88,"ATF6B"
"NM_138717.3",8.3,"PPT2"
"NM_005155.7",6.18,"PPT2"
"NR_037860.2",3.24,"EGFL8"
"NM_001371439.1",-16.77,"AGPAT1"
"NM_006411.4",-16.77,"AGPAT1"
"NM_001371437.1",-16.77,"AGPAT1"
"NM_001371438.1",-16.77,"AGPAT1"
"NM_032741.5",-16.77,"AGPAT1"
"NM_006913.4",7.54,"RNF5"
"NM_001276501.2",-15,"GPSM3"
"NM_022107.3",-35.94,"GPSM3"
"NR_134950.2",-5.19,"NOTCH4"
"NM_019111.5",10.29,"HLA-DRA"
"NM_133471.4",-2.54,"PPP1R18"
"NM_001134870.2",-13.19,"PPP1R18"
"NR_133647.1",6.71,"MDC1-AS1"
"NR_120608.2",10.57,"TUBB"
"NM_001293212.2",0.56,"TUBB"
"NM_178012.5",-4.04,"TUBB2B"
"NR_168069.1",-15.1,"SLC22A23"
"NM_001382318.1",-15.1,"SLC22A23"
"NM_001382319.1",-15.1,"SLC22A23"
"NM_001069.3",-11.76,"TUBB2A"
"NM_001143958.2",-22.01,"TMEM30A"
"NM_003427.5",8.08,"ZNF76"
"NM_177435.3",8.94,"PPARD"
"NM_007104.5",10.03,"RPL10A"
"NM_001395214.1",-12.76,"TEAD3"
"NM_001289395.2",-4.18,"TULP1"
"NR_144434.1",-24.49,"RSPH3"
"NM_152133.3",-19.99,"TAGAP"
"NM_001278733.2",-19.99,"TAGAP"
"NM_138810.4",-19.99,"TAGAP"
"NM_032511.4",-24.01,"FAXC"
"NR_136326.2",-31.8,"PNISR"
"NR_144344.3",-17.89,"USP45"
"NM_032929.3",-17.89,"USP45"
"NM_001195131.2",8.02,"TSTD3"
"NM_005190.4",-11.31,"CCNC"
"NM_001013399.2",-11.31,"CCNC"
"NM_001010870.3",9.8,"TDRD6"
"NM_005084.4",-18.07,"PLA2G7"
"NM_001168357.2",-18.07,"PLA2G7"
"NR_110658.1",10.22,"ADGRF5-AS1"
"NR_104191.1",-20.2,"C2-AS1"
"NM_001002029.4",0.7,"C4B"
"NM_001368143.2",8.68,"CYP21A2"
"NM_000500.9",8.68,"CYP21A2"
"NM_001197247.3",9.65,"BTN3A2"
"NM_001197246.2",9.65,"BTN3A2"
"NM_001197237.2",4.07,"BTN2A2"
"NM_006994.5",9.82,"BTN3A3"
"NM_014034.3",10.47,"ASF1A"
"NR_165493.1",-9.12,"MCM9"
"NM_001378365.1",-9.12,"MCM9"
"NM_001378369.1",-9.12,"MCM9"
"NR_165494.1",-9.12,"MCM9"
"NM_001376470.1",-19.11,"EPHA7"
"NR_164810.1",-19.11,"EPHA7"
"NM_001376467.1",-19.11,"EPHA7"
"NM_001376471.1",-19.11,"EPHA7"
"NM_001288630.2",-19.11,"EPHA7"
"NM_133645.3",8.99,"MTO1"
"NM_001318940.2",8.68,"NQO2"
"NR_125866.1",9.08,"DST-AS1"
"NM_152731.3",8.19,"BEND6"
"NM_001286276.2",7.97,"KIAA1586"
"NM_001077706.3",8.27,"ECT2L"
"NR_167744.1",-11.97,"THBS2"
"NM_001286125.2",-7.39,"SLC17A2"
"NM_001384272.1",8.73,"HCRTR2"
"NM_001526.5",9.79,"HCRTR2"
"NM_001005216.4",6.84,"OR2J3"
"NM_001080507.3",-16.69,"OOEP"
"NM_006789.4",9.04,"APOBEC2"
"NM_001289152.2",3.24,"MICA"
"NM_001177519.3",10.1,"MICA"
"NM_001166010.2",-19.13,"ECI2"
"NR_103764.1",4.41,"ECI2-DT"
"NM_003730.6",-23.54,"RNASET2"
"NM_020861.3",-17.3,"ZBTB2"
"NM_001271937.2",-23.06,"RMND1"
"NM_024573.3",2.75,"ARMT1"
"NM_025059.4",9.4,"CCDC170"
"NM_001085480.3",-20.75,"FAM162B"
"NM_148963.4",-6.92,"GPRC6A"
"NM_001286354.1",-6.92,"GPRC6A"
"NM_173560.4",10.67,"RFX6"
"NR_117091.1",-6.66,"LINC02538"
"NR_117092.2",-7.38,"LINC02487"
"NR_171011.1",-13.96,"HGC6.3"
"NM_001901.4",-8.46,"CCN2"
"NM_001242851.1",4.3,"RNF146"
"NM_001242852.2",4.3,"RNF146"
"NM_170609.2",-19.77,"CRISP1"
"NM_001205220.2",-19.77,"CRISP1"
"NM_001013732.4",-21.82,"PTCHD4"
"NM_207499.2",-21.82,"PTCHD4"
"NM_001278119.2",8.34,"ZKSCAN8"
"NM_001278121.2",8.34,"ZKSCAN8"
"NM_001704.3",10.51,"ADGRB3"
"NM_002119.4",-1.28,"HLA-DOA"
"NM_002121.6",10.77,"HLA-DPB1"
"NM_001291989.2",-5.41,"RXRB"
"NM_014234.5",1.68,"HSD17B8"
"NM_002931.4",6.74,"RING1"
"NM_022553.6",-27.4,"VPS52"
"NM_022551.3",9.48,"RPS18"
"NM_001164267.2",-18.32,"WDR46"
"NM_001265596.1",3.15,"PFDN6"
"NM_001185181.3",9.16,"PFDN6"
"NM_001369203.1",-7.68,"SMIM40"
"NM_001366068.1",-1.93,"CRIP3"
"NM_006208.3",8.37,"ENPP1"
"NR_027692.2",10.19,"PHF1"
"NM_001014433.3",-7.08,"CUTA"
"NR_174954.1",-14.98,"SYNGAP1-AS1"
"NR_104456.2",-29.65,"NUP43"
"NM_032832.6",-7.99,"LRP11"
"NM_001410946.1",-7.99,"LRP11"
"NR_045127.1",10.07,"RAET1E-AS1"
"NR_130110.2",-13,"RAET1G"
"NM_025217.4",10.9,"ULBP2"
"NM_021956.5",11.08,"GRIK2"
"NM_175768.3",8.85,"GRIK2"
"NM_001128164.2",-23.95,"ATXN1"
"NM_004415.4",6.29,"DSP"
"NM_152551.4",8.41,"SNRNP48"
"NM_004053.4",8.73,"BYSL"
"NM_001136126.3",-21.97,"CCND3"
"NM_001136017.3",-11.64,"CCND3"
"NM_001136125.3",-21.97,"CCND3"
"NM_001162435.3",9.49,"ANKRD66"
"NM_001387040.1",-13.02,"HS3ST5"
"NM_002505.5",11.45,"NFYA"
"NM_001318014.2",10.51,"OR2H1"
"NR_104440.3",7.24,"RNF217"
"NM_001387917.1",-1.72,"DDR1"
"NM_001387896.1",7.81,"DDR1"
"NM_001387903.1",7.81,"DDR1"
"NM_001202523.3",8.3,"DDR1"
"NM_001202521.1",8.3,"DDR1"
"NM_145909.3",-13.94,"ZSCAN31"
"NM_001243244.1",-8.99,"ZSCAN31"
"NM_001135215.1",-17.3,"ZSCAN31"
"NM_001243243.1",-19.23,"ZSCAN31"
"NM_030899.5",-10.08,"ZSCAN31"
"NM_001354594.2",-21.76,"METTL24"
"NM_001388352.1",-6.94,"MAP7"
"NM_001388348.1",-6.94,"MAP7"
"NM_001388351.1",-6.94,"MAP7"
"NM_001278722.2",-13.34,"IL20RA"
"NM_001278724.4",-13.34,"IL20RA"
"NM_001143676.3",-22.79,"SGK1"
"NM_001143678.2",-2.99,"SGK1"
"NM_001143677.2",-2.99,"SGK1"
"NM_001291995.2",-2.99,"SGK1"
"NM_005275.5",-8,"GNL1"
"NM_024641.4",10.1,"MANEA"
"NM_002526.4",9.48,"NT5E"
"NM_001324308.2",-7.71,"NMBR"
"NR_169858.1",10.65,"PGBD1"
"NM_007243.3",-9.01,"NRM"
"NM_001732.3",8.94,"BTN1A1"
"NR_138057.2",-15.66,"AK9"
"NR_170935.1",-9.38,"C6orf52"
"NM_001354357.2",-13.89,"C6orf52"
"NM_001385255.1",8.55,"PTP4A1"
"NM_001385258.1",8.55,"PTP4A1"
"NM_001385259.1",9.72,"PTP4A1"
"NM_001385260.1",11,"PTP4A1"
"NR_169594.2",7.21,"PTP4A1"
"NM_001384546.1",10.28,"TIAM2"
"NM_001384547.1",10.28,"TIAM2"
"NM_012454.4",10.28,"TIAM2"
"NM_001010927.3",8.31,"TIAM2"
"NM_001163391.2",-20.86,"ZSCAN12"
"NM_001368124.1",-20.86,"ZSCAN12"
"NM_001282136.3",6.99,"MEI4"
"NM_001322247.2",8.05,"MEI4"
"NM_001376817.1",8.07,"TMEM181"
"NR_164859.1",8.56,"TMEM181"
"NM_001286099.2",10.67,"GPR6"
"NM_015323.5",4.12,"UFL1"
"NM_020482.6",10.77,"FHL5"
"NM_001322466.2",8.4,"FHL5"
"NM_001322467.1",8.4,"FHL5"
"NM_207118.3",6.14,"GTF2H5"
"NM_001160133.2",7.42,"KCNQ5"
"NR_052012.1",-8.35,"HCG17"
"NM_001199119.1",10.06,"TRIM39-RPP21"
"NM_001199120.3",10.67,"RPP21"
"NM_004271.4",8.99,"LY86"
"NM_001384280.1",8.88,"HLA-G"
"NM_001384290.1",9.89,"HLA-G"
"NM_002127.6",9.89,"HLA-G"
"NM_030615.4",4.79,"KIF25"
"NM_033515.3",-20.87,"ARHGAP18"
"NM_001130690.3",-21.25,"PDE10A"
"NM_001385079.1",-21.25,"PDE10A"
"NM_001242525.2",-23.97,"HLA-DPA1"
"NM_002122.5",8.73,"HLA-DQA1"
