"TranscriptId","strength3","GeneId"
"NM_002529.4",-24.54,"NTRK1"
"NM_007274.4",-14.52,"ACOT7"
"NM_181866.3",-14.52,"ACOT7"
"NM_181865.3",-14.52,"ACOT7"
"NM_181864.3",-14.52,"ACOT7"
"NM_031475.3",-8.38,"ESPN"
"NM_001205293.3",-23.68,"CACNA1E"
"NM_175721.3",-17.66,"TPO"
"NM_018269.4",-1.39,"ADI1"
"NM_001306077.2",-1.39,"ADI1"
"NR_110228.1",-20.6,"LINC01250"
"NR_110179.1",-13.72,"LINC01939"
"NR_168373.1",0.26,"LOC102723730"
"NR_110251.1",-10.82,"LINC01247"
"NM_018968.4",-0.82,"SNTG2"
"NR_015405.1",-3.14,"LINC00298"
"NR_165465.1",-9.49,"RNASEH1"
"NR_110256.1",-12.51,"LOC101929551"
"NM_152834.4",-13.12,"TMEM18"
"NM_001352681.1",-13.12,"TMEM18"
"NM_001011.4",-1.29,"RPS7"
"NR_034134.1",-20.66,"LINC01249"
"NM_001369364.1",-16.5,"LRATD1"
"NR_110580.1",-16.3,"LINC01248"
"NR_033875.1",8.59,"LINC00954"
"NM_000384.3",-15.77,"APOB"
"NM_000182.5",-10.95,"HADHA"
"NM_001287444.2",-26.24,"DCDC2C"
"NM_001365580.2",-26.24,"DCDC2C"
"NR_146954.1",-6.18,"LINC01810"
"NM_000348.4",-36.06,"SRD5A2"
"NM_145260.3",-13.23,"OSR1"
"NR_103814.2",-33.12,"LINC00276"
"NM_001008237.3",-13.2,"TTC32"
"NM_001253724.2",-24.41,"DPYSL5"
"NM_020134.4",-24.41,"DPYSL5"
"NM_014971.2",-16.26,"EFR3B"
"NM_001319099.2",-19.55,"EFR3B"
"NM_014668.4",-6.08,"GREB1"
"NM_148903.3",-1.39,"GREB1"
"NM_033090.3",-19.86,"GREB1"
"NR_146994.1",-17.58,"LINC01946"
"NM_001366804.2",-19.18,"VSNL1"
"NM_001366803.2",-1.17,"VSNL1"
"NM_000104.4",-13.22,"CYP1B1"
"NR_104233.2",-13.7,"LDAH"
"NM_002381.5",-1.77,"MATN3"
"NM_022460.4",-17.78,"HS1BP3"
"NR_125717.2",-13.73,"ATAD2B"
"NM_018079.5",-7.51,"SRBD1"
"NM_144575.3",-18.79,"CAPN13"
"NM_000627.4",-7.01,"LTBP1"
"NM_001394916.1",-7.01,"LTBP1"
"NM_001145122.2",-14.02,"CAPN14"
"NR_132381.1",-19.55,"LINC01318"
"NR_110012.1",-10.23,"PIRAT1"
"NR_102712.1",-17.31,"RMDN2-AS1"
"NM_001809.4",5.65,"CENPA"
"NM_181446.3",-26.56,"FSHR"
"NM_014600.3",-1.09,"EHD3"
"NM_022894.4",-27.65,"PAPOLG"
"NR_110265.1",-16.16,"LINC01797"
"NM_001281513.2",-4.92,"HADHB"
"NM_000341.4",-6.63,"SLC3A1"
"NR_130931.1",-24.62,"LINC01873"
"NM_001365496.2",-12.62,"ANXA4"
"NR_148705.2",-26.29,"WDPCP"
"NR_122106.2",-15.29,"WDPCP"
"NM_001354045.2",-26.29,"WDPCP"
"NM_001319040.2",-20.45,"COX7A2L"
"NR_134947.2",-20.45,"COX7A2L"
"NM_001330404.2",-27.86,"SFXN5"
"NM_001371739.1",-27.86,"SFXN5"
"NM_014497.5",-7.1,"ZNF638"
"NM_001330460.1",-21.08,"ATL2"
"NM_001330462.1",-2.52,"ATL2"
"NM_001330458.2",-21.08,"ATL2"
"NR_125792.1",-21.41,"LINC01291"
"NM_014709.4",-11.1,"USP34"
"NM_019002.4",-11.75,"ETAA1"
"NM_030915.4",0.47,"LBH"
"NM_138458.4",-5.63,"DNAAF10"
"NR_046234.2",-5.63,"DNAAF10"
"NR_046438.2",-13.52,"MEIS1-AS3"
"NM_001080824.3",-15.82,"TRABD2A"
"NM_001307978.2",-15.82,"TRABD2A"
"NM_001135032.2",-18.61,"EVA1A"
"NM_001369524.1",-22.9,"EVA1A"
"NM_032181.3",-18.61,"EVA1A"
"NM_001142650.2",-11.04,"HNRNPLL"
"NR_110564.1",-20.98,"LINC01828"
"NR_110568.1",-16.15,"LOC101927661"
"NM_001329917.2",-6.98,"PNO1"
"NR_138146.2",-6.98,"PNO1"
"NR_110284.1",-10.67,"LRRTM4-AS1"
"NM_017877.4",-8.38,"SLC35F6"
"NR_135237.1",5.08,"LOC730100"
"NM_019896.4",-12.49,"POLE4"
"NM_001008387.3",-13.65,"REG3G"
"NM_002909.5",-2.49,"REG1A"
"NM_024775.10",-7.37,"GEMIN6"
"NM_001164165.2",-15.57,"GPR75-ASB3"
"NM_145863.3",-13.5,"ASB3"
"NM_001430.5",-21.28,"EPAS1"
"NM_024766.5",-1.49,"CAMKMT"
"NM_015470.3",-11.59,"RAB11FIP5"
"NM_001617.4",-18.28,"ADD2"
"NM_001185054.2",-18.28,"ADD2"
"NM_001185055.2",-14.36,"ADD2"
"NM_138559.2",-20.93,"BCL11A"
"NM_001405733.1",-20.93,"BCL11A"
"NM_001363864.1",-20.93,"BCL11A"
"NM_022893.4",-20.93,"BCL11A"
"NM_001365609.1",-20.93,"BCL11A"
"NM_021103.4",-17.03,"TMSB10"
"NM_001134462.2",4.91,"NOTO"
"NM_002665.4",6.78,"PLGLB2"
"NM_014763.4",-19.84,"MRPL19"
"NM_020459.1",-9.14,"PAIP2B"
"NM_001443.3",-14.63,"FABP1"
"NR_110281.1",-22.39,"EVA1A-AS"
"NM_138370.3",3.92,"PKDCC"
"NR_110584.1",-11.65,"EML4-AS1"
"NM_006507.4",-27.1,"REG1B"
"NM_001080433.2",-1.3,"CCDC85A"
"NM_001348512.1",-1.3,"CCDC85A"
"NR_110219.1",1.77,"LINC01793"
"NM_001329097.2",-13.96,"GALNT14"
"NM_001253827.2",-18.41,"GALNT14"
"NM_017546.5",10.77,"CNOT11"
"NM_001058.4",-5.44,"TACR1"
"NM_015727.3",-5.44,"TACR1"
"NM_001033557.3",10.1,"PPM1B"
"NM_177968.4",10.1,"PPM1B"
"NM_182640.3",-2.62,"MRPS9"
"NM_001029881.3",-43.17,"CIB4"
"NM_001127401.2",-6.65,"YPEL5"
"NR_135239.1",-27.33,"LINC01867"
"NR_110113.1",-14.51,"LINC01103"
"NM_003048.6",-7.95,"SLC9A2"
"NM_000993.5",-16.18,"RPL31"
"NM_001098577.3",-16.18,"RPL31"
"NM_001099693.2",-16.18,"RPL31"
"NM_024093.3",4.7,"C2orf49"
"NM_173647.4",-10.04,"RNF149"
"NM_001201335.2",-22.8,"GCFC2"
"NR_110156.1",2.26,"LINC01798"
"NR_110169.1",-4.54,"LINC01799"
"NM_001370.2",-1.73,"DNAH6"
"NM_014713.5",-12.63,"LAPTM4A"
"NM_002398.3",-10.51,"MEIS1"
"NM_001304526.2",-5.89,"KRCC1"
"NM_001199770.2",-8.62,"OTX1"
"NR_130153.2",-4.1,"OTX1"
"NM_181713.4",-8.53,"UBXN2A"
"NM_001353765.2",-17.93,"ALK"
"NM_004304.5",-31.77,"ALK"
"NM_001099691.3",-13.73,"TGFA"
"NM_001308159.2",-13.73,"TGFA"
"NM_001345864.2",-13.2,"VWA3B"
"NM_001195446.2",-14.84,"SRSF7"
"NR_110271.1",-3.65,"LINC01812"
"NM_001285485.2",-12.97,"NEURL3"
"NR_104346.2",-12.97,"NEURL3"
"NM_004097.3",-2.59,"EMX1"
"NM_001349013.2",-7.48,"TSGA10"
"NM_001349012.1",-7.48,"TSGA10"
"NR_146001.2",-7.48,"TSGA10"
"NR_136174.2",-20.78,"MFSD9"
"NM_000576.3",-8.34,"IL1B"
"NM_003849.4",-24.84,"SUCLG1"
"NM_001011717.1",5.5,"NMS"
"NR_135071.1",-29.98,"LINC01593"
"NM_001099289.3",-2.55,"SH3RF3"
"NM_004804.3",-8.95,"CIAO1"
"NM_001321343.2",-6.94,"TMEM182"
"NM_144632.5",-15.86,"TMEM182"
"NM_138801.3",-5.97,"GALM"
"NM_001321234.2",-24.33,"LYPD1"
"NM_001077427.4",-24.33,"LYPD1"
"NM_004418.4",-24.17,"DUSP2"
"NM_005721.5",-18.41,"ACTR3"
"NR_102318.1",-18.41,"ACTR3"
"NM_001277140.1",-21.46,"ACTR3"
"NR_026821.1",5.35,"FAM138B"
"NM_006773.4",-12.75,"DDX18"
"NM_198274.4",5.39,"SMYD1"
"NR_168011.1",-2.01,"LOC105374811"
"NR_161189.1",-7.19,"LINC02898"
"NR_038231.1",-14.79,"LINC01114"
"NM_001322329.2",-26.19,"C2orf76"
"NM_001322332.2",-25.67,"C2orf76"
"NR_126370.1",-29.07,"GACAT1"
"NR_126369.1",-29.07,"GACAT1"
"NM_003124.5",-4.32,"SPR"
"NM_133646.3",-1.32,"MAP3K20"
"NM_016653.3",-1.32,"MAP3K20"
"NM_001198593.2",-8.1,"STON1-GTF2A1L"
"NM_172311.3",-4.42,"STON1-GTF2A1L"
"NM_001198594.1",-10.99,"STON1-GTF2A1L"
"NM_001004720.3",-1.46,"NCK2"
"NR_033882.1",-18.25,"MAP3K20-AS1"
"NM_145038.5",-29.37,"DRC1"
"NM_012214.3",-9.5,"MGAT4A"
"NM_001160154.2",-5.57,"MGAT4A"
"NR_046837.1",-11.77,"ANKRD44-IT1"
"NM_002518.4",-1.14,"NPAS2"
"NM_001318894.1",-10.77,"FHL2"
"NM_001318895.3",-22.44,"FHL2"
"NM_001318897.2",-10.77,"FHL2"
"NM_001374399.1",-10.77,"FHL2"
"NM_201557.5",-10.77,"FHL2"
"NM_001318896.2",-10.77,"FHL2"
"NM_002830.4",3.4,"PTPN4"
"NM_014014.5",-32.84,"SNRNP200"
"NM_018557.3",-19.09,"LRP1B"
"NR_158150.1",6.89,"LOC107985939"
"NM_001260509.2",-12.38,"KCNJ3"
"NM_002239.4",-12.38,"KCNJ3"
"NM_001376402.1",-7.13,"GALNT13"
"NM_052917.4",-7.13,"GALNT13"
"NR_038844.1",-38.6,"LINC01829"
"NR_026846.1",-29.37,"ANAPC1P2"
"NR_026995.1",-22.57,"RAPGEF4-AS1"
"NM_014369.4",-20.19,"PTPN18"
"NM_006226.4",-8.61,"PLCL1"
"NM_001328646.3",-5.75,"TGFBRAP1"
"NR_137328.2",-5.75,"TGFBRAP1"
"NR_110600.1",4.49,"LINC01628"
"NM_004226.4",-4.86,"STK17B"
"NM_002410.5",-14.78,"MGAT5"
"NR_171623.1",-38.28,"LOC107984043"
"NM_001099334.3",-15.04,"C2orf80"
"NR_130154.2",3.34,"FARSB"
"NR_161181.1",-15.6,"GALNT13-AS1"
"NM_001024075.3",-6.99,"HNMT"
"NM_006895.3",-6.99,"HNMT"
"NM_139072.4",-4.38,"DNER"
"NM_005915.6",-5.77,"MCM6"
"NM_198189.3",-23.77,"COPS8"
"NR_164739.1",1.59,"RAPGEF4"
"NM_001100397.2",1.75,"RAPGEF4"
"NM_001282901.2",-18.14,"RAPGEF4"
"NM_001282899.2",-34.8,"RAPGEF4"
"NR_126376.1",-0.4,"DLX2-DT"
"NR_136273.2",-3.09,"METAP1D"
"NM_006593.4",-5.02,"TBR1"
"NM_001321825.2",-6.1,"FIGN"
"NR_135526.1",-10.32,"LINC01832"
"NM_006944.3",5.95,"SPP2"
"NM_001001664.3",-0.32,"SPOPL"
"NR_122041.1",-13.43,"LINC01854"
"NM_001329868.2",-13.29,"GALNT5"
"NR_110223.1",-4.25,"LINC01790"
"NM_030923.5",-16.38,"TMEM163"
"NM_001198760.1",-8.07,"LY75-CD302"
"NR_146988.1",-13.89,"LINC01891"
"NM_001376030.1",-6.62,"CWC22"
"NM_001376032.1",-6.62,"CWC22"
"NM_020943.3",-6.62,"CWC22"
"NM_020760.4",-0.19,"HECW2"
"NM_001348768.2",-0.19,"HECW2"
"NM_181784.3",-20.35,"SPRED2"
"NM_001128210.2",-20.35,"SPRED2"
"NM_001305010.1",-3.95,"LNPK"
"NR_130941.2",-3.95,"LNPK"
"NM_024969.3",3.95,"CSRNP3"
"NR_110291.1",1.65,"KANSL1L-AS1"
"NM_178120.5",-5.62,"DLX1"
"NR_148057.2",-13.11,"ZNF385B"
"NM_001352812.2",-17.46,"ZNF385B"
"NM_001352813.2",-17.46,"ZNF385B"
"NM_001352814.2",-17.46,"ZNF385B"
"NR_148055.2",-17.46,"ZNF385B"
"NM_006062.3",-12.47,"SMYD5"
"NM_022336.4",-11.22,"EDAR"
"NM_001198954.1",-16,"RNF103-CHMP3"
"NR_138468.2",-18.93,"MDH1B"
"NR_132376.1",0.49,"LINC01173"
"NR_104215.2",-25.23,"BARD1"
"NM_004405.4",-19.94,"DLX2"
"NM_182678.3",-5.67,"UBE2E3"
"NM_006357.4",-10.21,"UBE2E3"
"NM_001278554.2",-33.98,"UBE2E3"
"NR_130784.1",-7.2,"LINC01934"
"NM_002349.4",-8.07,"LY75"
"NM_018441.6",-15.43,"PECR"
"NM_006872.5",-12.02,"GTF2A1L"
"NM_182521.3",-15.25,"ZSWIM2"
"NR_147208.1",-10.76,"LINC01826"
"NM_001608.4",-11.38,"ACADL"
"NR_104322.1",-9.38,"SCHLAP1"
"NR_040038.1",-6.19,"LINC01907"
"NR_109843.2",-19.89,"ITPRID2"
"NR_110241.1",-16.43,"LINC01920"
"NM_018897.3",-12.08,"DNAH7"
"NM_001178036.3",5.14,"DPP10"
"NM_001178037.3",5.14,"DPP10"
"NM_001321910.3",5.14,"DPP10"
"NM_001178034.1",-4.95,"DPP10"
"NM_001004360.5",-26.47,"DPP10"
"NM_001321906.2",-26.47,"DPP10"
"NM_001178000.2",-14.96,"PIKFYVE"
"NR_159945.1",-6.6,"VWC2L"
"NR_138472.2",3.77,"EPB41L5"
"NM_001142310.2",-10.73,"TMEM169"
"NR_174959.1",0.69,"LINC02631"
"NR_167888.1",-18.59,"C2orf27A"
"NR_047698.1",-17.31,"VWC2L-IT1"
"NM_022134.3",-8.47,"GAL3ST2"
"NM_001282353.2",-17.58,"ITGB6"
"NM_079422.3",-33.3,"MYL1"
"NM_079420.3",-21.04,"MYL1"
"NM_022662.4",-13.51,"ANAPC1"
"NM_024065.5",-6.84,"PDCL3"
"NM_001320833.2",-14.19,"SGPP2"
"NM_001320834.2",-14.19,"SGPP2"
"NM_207362.3",-11.46,"CRACDL"
"NM_001350065.2",6.49,"TANC1"
"NM_001305145.1",-3.58,"TMEFF2"
"NM_001195641.2",-4.6,"PLA2R1"
"NM_001007267.3",-4.6,"PLA2R1"
"NR_103740.2",-6.98,"ABCA12"
"NM_015657.4",-27.74,"ABCA12"
"NR_147976.1",-20.64,"CNTNAP5-DT"
"NM_001136194.2",-16.97,"FASTKD2"
"NM_021141.4",-1.81,"XRCC5"
"NR_152587.1",-8.17,"PCGEM1"
"NM_004288.5",-5.53,"CYTIP"
"NM_133484.2",-8.93,"TANK"
"NR_135562.1",-13.1,"LINC01796"
"NM_001164463.1",-10.95,"RGPD8"
"NM_001271751.2",-25.32,"CALCRL"
"NM_001367496.1",-6.25,"ANKRD44"
"NR_160034.1",-6.25,"ANKRD44"
"NM_153697.3",-6.25,"ANKRD44"
"NR_151716.1",-9.17,"LINC01807"
"NR_135202.1",-17.35,"LOC93463"
"NM_001042521.2",-3.94,"C2orf88"
"NM_005805.6",9.38,"PSMD14"
"NM_001371302.1",-3.91,"SH3BP4"
"NM_001371305.1",-3.91,"SH3BP4"
"NM_001371306.1",-3.91,"SH3BP4"
"NM_001354461.2",-7.27,"SLC4A10"
"NR_037808.1",-14.28,"LOC150935"
"NM_014617.4",-23.46,"CRYGA"
"NR_110258.2",-15.52,"KCNH7-AS1"
"NM_001287241.2",-7.98,"ITM2C"
"NM_030926.6",-7.98,"ITM2C"
"NM_001012516.2",-7.98,"ITM2C"
"NM_001136554.2",-3.14,"TLK1"
"NM_001136555.2",-10.78,"TLK1"
"NM_005210.4",-22.07,"CRYGB"
"NM_001277372.4",-4.89,"KIAA2012"
"NM_001330179.2",-12.33,"MTERF4"
"NM_001127257.2",-14.89,"SLC39A10"
"NM_006287.6",-12.82,"TFPI"
"NM_001032281.4",-12.82,"TFPI"
"NM_032515.5",-4.69,"BOK"
"NR_047549.2",-4.12,"SLC25A12"
"NM_145739.3",-21.45,"OSBPL6"
"NR_037809.1",-7.1,"LINC01107"
"NR_027671.3",4.96,"UGGT1"
"NM_032319.3",-20.05,"PRADC1"
"NR_144358.1",-20.05,"PRADC1"
"NR_135492.2",-19.24,"DTYMK"
"NM_001198764.2",-7.18,"CD302"
"NM_001307976.2",-16.22,"KANSL1L"
"NM_000945.4",-13.33,"PPP3R1"
"NM_198557.3",-13.4,"RBM43"
"NM_003113.4",-3.76,"SP100"
"NM_001206702.2",-3.76,"SP100"
"NM_001206701.2",-3.76,"SP100"
"NM_001080391.2",-3.76,"SP100"
"NM_001206704.2",-22.64,"SP100"
"NM_001286568.2",-24.53,"ZRANB3"
"NM_032143.4",-24.53,"ZRANB3"
"NM_001286569.1",-24.53,"ZRANB3"
"NR_146970.1",-13.57,"LINC01941"
"NM_030623.4",-7.93,"SPHKAP"
"NM_198276.3",-19.97,"TMEM17"
"NM_006891.4",-27.23,"CRYGD"
"NM_001282735.1",10.72,"SPATS2L"
"NM_015535.3",10.72,"SPATS2L"
"NM_001100422.1",-1.05,"SPATS2L"
"NM_001100423.2",-11.77,"SPATS2L"
"NM_001282744.2",-2.54,"SPATS2L"
"NM_020814.3",-25.1,"MARCHF4"
"NR_037195.1",-26.88,"LINC00607"
"NR_146975.1",-10.69,"LINC01803"
"NM_020989.4",-21.54,"CRYGC"
"NM_001017915.3",-20.21,"INPP5D"
"NR_104470.3",-25.21,"SLC35F5"
"NM_001330317.2",-25.21,"SLC35F5"
"NR_135530.1",-15.29,"LINC01935"
"NM_001282409.1",-19.32,"PPP1R7"
"NM_002712.3",-19.32,"PPP1R7"
"NM_001282410.1",-19.32,"PPP1R7"
"NM_001006635.3",2.46,"MTX2"
"NM_001303096.2",-6.34,"WDR75"
"NM_001282983.2",-26.16,"FARP2"
"NR_024439.1",-24.42,"RGPD4-AS1"
"NM_001282428.2",-2.78,"KCNS3"
"NM_001172667.2",-10.31,"FAM178B"
"NM_016490.5",-10.31,"FAM178B"
"NM_001122646.3",-25.27,"FAM178B"
"NR_164794.1",-33.91,"MARCHF7"
"NM_001282807.2",-15.77,"MARCHF7"
"NM_001282806.2",-33.91,"MARCHF7"
"NR_136172.1",-31.82,"LINC01918"
"NM_000393.5",-12.85,"COL5A2"
"NM_001079530.2",-1,"CFC1B"
"NM_001271978.2",-22.62,"STK25"
"NM_001282305.1",-22.62,"STK25"
"NM_178326.3",-6.25,"ATG4B"
"NM_001321034.2",-1.39,"SEPTIN2"
"NR_040080.1",-29.13,"FLJ33534"
"NM_001371321.1",-16.21,"C2orf50"
"NM_001083112.3",-13.68,"GPD2"
"NM_000408.5",2.21,"GPD2"
"NM_001321314.1",-8.33,"NAB1"
"NR_136318.1",-9.2,"STAT4-AS1"
"NM_003151.4",-16.12,"STAT4"
"NM_001243835.2",-16.12,"STAT4"
"NR_146999.1",-24.13,"LINC01820"
"NR_103805.1",-5.57,"LINC02583"
"NM_001145051.2",-14,"TMEM247"
"NM_001318063.2",-27.26,"ATP6V1E2"
"NM_002643.4",2.71,"PIGF"
"NM_014171.6",-8.88,"CRIPT"
"NM_021027.3",-13.32,"UGT1A9"
"NM_205862.3",4.49,"UGT1A6"
"NM_001072.4",-5.05,"UGT1A6"
"NM_000463.3",5.06,"UGT1A1"
"NM_001282963.2",-28.55,"HJURP"
"NM_001397611.1",-6.3,"TRPM8"
"NM_024080.5",-6.3,"TRPM8"
"NM_001321746.2",-8.95,"FAM168B"
"NM_001321747.2",-8.95,"FAM168B"
"NM_001322373.2",4.93,"CEBPZOS"
"NM_005760.3",-15.63,"CEBPZ"
"NR_146402.2",7.97,"NDUFAF7"
"NR_146406.2",7.97,"NDUFAF7"
"NR_146409.3",7.97,"NDUFAF7"
"NM_012413.4",-18.63,"QPCT"
"NM_213589.3",-10.05,"RAPH1"
"NM_203365.4",-10.05,"RAPH1"
"NR_158172.1",-15.16,"DCTN1-AS1"
"NM_001320824.2",2.91,"WDR54"
"NM_031288.4",-12.13,"INO80B"
"NR_037849.1",-12.13,"INO80B-WBP1"
"NM_012477.4",-0.76,"WBP1"
"NM_053050.5",-43.57,"MRPL53"
"NM_032779.4",-20.16,"CCDC142"
"NM_032673.3",-10.04,"PCGF1"
"NM_016170.5",-5.32,"TLX2"
"NR_174956.1",1.04,"LINC02862"
"NM_004044.7",-5.73,"ATIC"
"NM_020675.4",-15.13,"SPC25"
"NM_021176.3",-2.93,"G6PC2"
"NM_003742.4",-25.54,"ABCB11"
"NM_194250.2",-12.36,"ZNF804A"
"NM_001349727.2",-0.54,"CD8B2"
"NM_001368307.2",-0.54,"CD8B2"
"NM_000090.4",-6.61,"COL3A1"
"NM_017952.6",-5.28,"PTCD3"
"NM_145644.3",-14.39,"MRPL35"
"NM_016622.4",-14.39,"MRPL35"
"NM_001363782.1",-14.39,"MRPL35"
"NM_018433.6",-23.57,"KDM3A"
"NM_001146688.2",-25.34,"KDM3A"
"NM_016510.7",-4.47,"SCLY"
"NM_194312.4",4.26,"ESPNL"
"NM_001308370.2",-16.12,"ESPNL"
"NM_198582.4",-17.57,"KLHL30"
"NM_001291832.2",0.62,"ERFE"
"NM_030768.3",-14.36,"ILKAP"
"NM_001142853.3",-27.62,"HES6"
"NM_001139490.1",-10.43,"TRAF3IP1"
"NM_015650.4",-10.43,"TRAF3IP1"
"NM_001291018.2",-15.56,"PDE6D"
"NM_024409.4",-14.96,"NPPC"
"NM_001257281.2",-15.25,"DIS3L2"
"NM_001257282.2",-15.25,"DIS3L2"
"NM_001632.5",4.65,"ALPP"
"NM_031313.3",4.65,"ALPG"
"NM_001631.5",4.97,"ALPI"
"NM_001290787.2",-6.62,"ECEL1"
"NM_001369848.1",0,"PRSS56"
"NM_000751.3",-11.81,"CHRND"
"NM_005199.5",-1.08,"CHRNG"
"NM_020651.4",-12.67,"PELI1"
"NR_033837.1",-7.63,"LINC00309"
"NR_026597.2",-17.38,"DIRC3"
"NM_001085365.2",-25.76,"MZT2A"
"NM_080386.4",-17.86,"TUBA3D"
"NM_001367493.1",1.06,"ARHGEF4"
"NM_001375902.1",-7.09,"ARHGEF4"
"NM_001395416.1",-7.09,"ARHGEF4"
"NM_001017920.3",6.1,"DAPL1"
"NM_001144013.2",-11.58,"RGPD3"
"NM_001170791.3",-4.6,"RMDN2"
"NM_001322211.2",-4.6,"RMDN2"
"NM_001322212.2",-4.6,"RMDN2"
"NM_001170792.3",0.88,"RMDN2"
"NM_144713.5",-6.17,"RMDN2"
"NM_001170793.3",-6.17,"RMDN2"
"NM_001374277.1",-26.56,"PREPL"
"NM_006036.4",-26.56,"PREPL"
"NM_001042385.2",-26.56,"PREPL"
"NM_001171617.1",-26.56,"PREPL"
"NM_001306137.2",-20.87,"TDRD15"
"NM_199336.3",-28.64,"FAHD2B"
"NM_001278549.2",-5.89,"PDK1"
"NM_002980.3",-27.34,"SCTR"
"NM_007120.3",-1.47,"UGT1A4"
"NM_014585.6",-28.44,"SLC40A1"
"NM_001252122.2",-3.65,"PASK"
"NM_001252120.2",-3.65,"PASK"
"NM_001252124.2",-3.65,"PASK"
"NR_135774.2",-18.06,"EXOC6B"
"NM_001330161.2",4.86,"ING5"
"NM_001330162.2",-18.28,"ING5"
"NM_001270421.2",-24.47,"CFC1"
"NM_001135098.2",-3.5,"UPP2"
"NM_173355.4",-9.02,"UPP2"
"NM_001127366.3",-32.84,"PAX3"
"NM_181457.4",-32.84,"PAX3"
"NM_013942.5",-32.84,"PAX3"
"NM_182588.3",5.43,"RGPD4"
"NR_033879.1",-10.63,"SPATA3-AS1"
"NM_001144994.2",-1.8,"C2orf72"
"NM_006056.5",-42.98,"NMUR1"
"NM_018226.6",-18.27,"RNPEPL1"
"NM_023083.4",-1.83,"CAPN10"
"NR_149021.1",1.94,"LOC285191"
"NM_000030.3",-2.55,"AGXT"
"NM_024861.4",-10.49,"MAB21L4"
"NM_001085437.3",-10.49,"MAB21L4"
"NR_033841.1",-22.39,"UICLM"
"NR_038983.1",-7.8,"TTC21B-AS1"
"NM_025216.3",6.4,"WNT10A"
"NR_110238.1",-14.42,"LINC01494"
"NM_017521.3",-14.04,"FEV"
"NM_057094.2",-2.74,"CRYBA2"
"NR_046086.1",-17.54,"LOC100129175"
"NM_194302.4",-10.43,"CFAP65"
"NM_001278295.1",-10.43,"CFAP65"
"NM_001278296.2",-10.43,"CFAP65"
"NM_152389.4",-10.43,"CFAP65"
"NM_002181.4",-13.94,"IHH"
"NM_144712.5",-20.39,"SLC23A3"
"NM_001321390.2",-20.84,"CNPPD1"
"NR_135629.2",-20.84,"CNPPD1"
"NM_024293.6",-3.9,"RETREG2"
"NM_138802.3",-9.53,"ZFAND2B"
"NM_001349828.2",-7.45,"ABCB6"
"NM_001042410.2",-7.71,"ANKZF1"
"NM_001286427.1",-21.65,"GLB1L"
"NM_001330213.2",-11.64,"STK16"
"NM_001330214.1",-17.68,"STK16"
"NM_001355221.1",-2.1,"TUBA4B"
"NM_001199763.2",-22.46,"PTPRN"
"NM_001199764.2",-22.46,"PTPRN"
"NM_001007089.4",-7.01,"RESP18"
"NM_032411.3",4.81,"ECRG4"
"NR_045607.2",1.87,"UXS1"
"NM_001253876.2",-8.38,"UXS1"
"NM_001377506.1",-8.38,"UXS1"
"NR_165309.1",-16.25,"CCDC74B"
"NM_001330282.2",-3.14,"MZT2B"
"NM_207312.3",-18.9,"TUBA3E"
"NR_135585.2",-19.84,"DPY30"
"NR_135587.1",-19.84,"DPY30"
"NM_174899.5",3.58,"FBXO36"
"NM_001371412.1",-4.3,"SLC19A3"
"NM_001371414.1",-4.3,"SLC19A3"
"NM_025243.4",-4.3,"SLC19A3"
"NM_001371411.1",-4.3,"SLC19A3"
"NM_004591.3",-2.07,"CCL20"
"NM_001371271.1",-21.68,"GLI2"
"NM_005270.5",-21.68,"GLI2"
"NM_001005176.3",5.66,"SP140"
"NM_001093730.1",-13.57,"DYTN"
"NM_001261428.3",-4.65,"LPIN1"
"NR_146080.2",-3.96,"LPIN1"
"NM_001349205.2",-3.96,"LPIN1"
"NM_001261427.3",-15.44,"LPIN1"
"NM_001135598.2",-6.12,"CLHC1"
"NM_001005369.1",-14,"MTIF2"
"NM_001321001.1",-14,"MTIF2"
"NM_002453.3",-14,"MTIF2"
"NM_005917.4",-5.21,"MDH1"
"NM_001199111.2",-9.11,"MDH1"
"NM_001330388.2",-30.87,"TPRKB"
"NM_001330391.2",-30.87,"TPRKB"
"NR_038427.1",-10.23,"GTF3C2-AS1"
"NR_049782.2",-12.16,"SNX17"
"NM_001201459.2",-31.8,"ZNF513"
"NM_144631.6",-23.58,"ZNF513"
"NM_177983.3",-28.65,"PPM1G"
"NM_001321357.2",2.51,"NRBP1"
"NM_001321358.2",-15.02,"NRBP1"
"NM_001168364.2",-1.89,"KRTCAP3"
"NM_032390.5",-0.16,"NIFK"
"NM_001278579.2",3.22,"ACVR2A"
"NM_001616.5",10.38,"ACVR2A"
"NM_001190881.3",-9.69,"ORC4"
"NM_181742.4",-16.73,"ORC4"
"NM_018328.5",-29.05,"MBD5"
"NM_032260.3",5.22,"RGPD5"
"NM_005054.3",9.19,"RGPD5"
"NR_027145.2",-13.36,"LIMS3-LOC440895"
"NR_046110.1",0.13,"LINC01123"
"NM_001371560.1",-15.67,"MALL"
"NM_182551.5",-1.17,"LCLAT1"
"NM_001171631.2",-14.56,"NOSTRIN"
"NM_001039724.4",-10.26,"NOSTRIN"
"NM_001354212.1",-9.09,"EHBP1"
"NM_001354213.1",-9.09,"EHBP1"
"NM_001354217.1",-9.09,"EHBP1"
"NM_015252.5",-9.09,"EHBP1"
"NM_001288837.2",6.68,"VRK2"
