"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"RNU4-4P",402,NA,NA,"pseudogene",NA
"ATP5MC1P4",587,NA,NA,"pseudogene",NA
"MMACHCP1",248,NA,NA,"pseudogene",NA
"LOC107986052",3602,1,3,"lncRNA","148"
"SPATA16",251917,3,13,"protein_coding","146"
"LOC105374221",5634,1,3,"lncRNA","243"
"LOC124906369",100,1,1,"snoRNA","101"
"LOC105374220",48609,1,3,"lncRNA","82"
"LOC105374224",53961,1,5,"lncRNA","368"
"NLGN1",899595,6,18,"protein_coding","673"
"LOC112268443",3290,NA,NA,"pseudogene",NA
"LOC105374225",4548,1,2,"lncRNA","177"
"NLGN1-AS1",10296,1,4,"lncRNA","185.5"
"RN7SKP234",223,NA,NA,"pseudogene",NA
"ANAPC15P2",346,NA,NA,"pseudogene",NA
"RPL8P4",831,NA,NA,"pseudogene",NA
"LOC105374226",21485,1,4,"lncRNA","125"
"NAALADL2",1380001,13,36,"protein_coding",NA
"RN7SKP40",241,NA,NA,"pseudogene",NA
"LOC107986027",3182,1,2,"lncRNA","395.5"
"LOC124906305",2848,1,3,"lncRNA","110"
"EEF1B2P8",795,NA,NA,"pseudogene",NA
"NAALADL2-AS3",35925,1,4,"lncRNA","100"
"NAALADL2-AS2",36040,1,3,"lncRNA","49"
"MIR4789",81,3,3,"miRNA","82"
"RNU6-1233P",101,NA,NA,"pseudogene",NA
"RNU4-91P",134,NA,NA,"pseudogene",NA
"DDX5P1",1712,NA,NA,"pseudogene",NA
"UBE2V1P2",679,NA,NA,"pseudogene",NA
"LOC124906366",105,1,1,"snoRNA","106"
"RNU6-1317P",103,NA,NA,"pseudogene",NA
"NAALADL2-AS1",2756,1,3,"lncRNA","87"
"ACTG1P23",1089,NA,NA,"pseudogene",NA
"EI24P1",1064,NA,NA,"pseudogene",NA
"EI24P6",145,NA,NA,"pseudogene",NA
"TMEM38BP1",1025,NA,NA,"pseudogene",NA
"MIR7977",48,2,2,"miRNA","49"
"LOC105374230",20265,1,3,"lncRNA","220"
"LINC01208",31382,1,3,"lncRNA","191"
"RNA5SP147",108,NA,NA,"pseudogene",NA
"LINC01209",2846,1,2,"lncRNA","1200"
"MTND5P15",627,NA,NA,"pseudogene",NA
"TBL1XR1",178280,6,25,"protein_coding","128"
"TBL1XR1-AS1",10518,1,4,"lncRNA","189.5"
"RNU6-681P",103,NA,NA,"pseudogene",NA
"LOC107986053",22257,1,3,"lncRNA","66"
"LINC00501",28995,1,2,"lncRNA","1031.5"
"ASS1P7",1565,NA,NA,"pseudogene",NA
"LINC00578",310534,1,4,"lncRNA","164.5"
"RN7SKP52",249,NA,NA,"pseudogene",NA
"LOC124906306",1412,1,4,"lncRNA","79.5"
"LOC124900562",127,1,1,"snoRNA","128"
"FGFR3P4",771,NA,NA,"pseudogene",NA
"LINC02015",82370,1,3,"lncRNA","164"
"LOC107986154",14162,1,3,"lncRNA","191"
"RNU6-1120P",107,NA,NA,"pseudogene",NA
"LOC105374234",50080,2,5,"lncRNA","52"
"LOC107986155",5511,1,3,"lncRNA","339"
"LOC107986156",2205,1,3,"lncRNA","126"
"LOC105374235",110857,3,6,"lncRNA","226"
"LINC01014",38104,1,3,"lncRNA","175"
"RNA5SP148",93,NA,NA,"pseudogene",NA
"PPIAP75",483,NA,NA,"pseudogene",NA
"KCNMB2-AS1",335545,1,10,"lncRNA","135.5"
"KCNMB2",308565,2,7,"protein_coding","153"
"LOC124909461",11551,2,3,"protein_coding",NA
"LOC124906307",103625,3,10,"lncRNA","219"
"ZMAT3",55263,3,12,"protein_coding","169"
"PIK3CA-DT",46602,1,3,"lncRNA","103"
"PIK3CA",92013,8,28,"protein_coding","152"
"LOC124900560",127,1,1,"snoRNA","128"
"KCNMB3",27347,6,10,"protein_coding","362"
"LRRFIP1P1",4307,NA,NA,"pseudogene",NA
"ZNF639",15707,6,16,"protein_coding","111"
"MFN1",47226,2,20,"protein_coding","126"
"GNB4",131714,5,15,"protein_coding","116"
"RPL29P34",24,NA,NA,"pseudogene",NA
"LOC112268451",384,NA,NA,"pseudogene",NA
"MTHFD2P7",1006,NA,NA,"pseudogene",NA
"ACTL6A",25481,1,16,"protein_coding","97"
"MRPL47",16362,2,9,"protein_coding","112"
"NDUFB5",22852,1,6,"protein_coding","98"
"LOC124906348",103,1,1,"snoRNA","104"
"H3P13",837,NA,NA,"pseudogene",NA
"USP13",136046,3,23,"protein_coding","126"
"PEX5L",241566,4,24,"protein_coding","144"
"PEX5L-AS2",23654,2,5,"lncRNA","161"
"RNA5SP149",90,NA,NA,"pseudogene",NA
"GAPDHP36",1023,NA,NA,"pseudogene",NA
"RALBP1P1",2345,NA,NA,"pseudogene",NA
"LINC02053",8330,1,2,"lncRNA","468"
"TTC14-DT",121209,3,12,"lncRNA",NA
"LOC124900551",135,1,1,"snoRNA","136"
"RNU6-486P",106,NA,NA,"pseudogene",NA
"TTC14",16165,4,17,"protein_coding","125"
"CCDC39",65493,1,20,"protein_coding","144"
"LOC124906308",9852,1,3,"lncRNA","548"
"LOC101928882",162502,1,14,"lncRNA","119"
"RN7SL229P",298,NA,NA,"pseudogene",NA
"RNF13P1",3338,NA,NA,"pseudogene",NA
"ACTBP16",1555,NA,NA,"pseudogene",NA
"FLYWCH1P1",1976,NA,NA,"pseudogene",NA
"LOC105374240",2538,1,3,"lncRNA","146"
"RPL32P10",498,NA,NA,"pseudogene",NA
"FXR1",70099,2,19,"protein_coding","94"
"DNAJC19",6129,3,9,"protein_coding","80"
"SOX2-OT",688340,3,10,"lncRNA","116"
"RNU6-4P",105,NA,NA,"pseudogene",NA
"FAUP2",333,NA,NA,"pseudogene",NA
"LOC102724604",21318,1,5,"lncRNA","113"
"RPL7AP25",886,NA,NA,"pseudogene",NA
"SOX2",2511,1,1,"protein_coding","2512"
"RN7SL703P",301,NA,NA,"pseudogene",NA
"RNA5SP150",118,NA,NA,"pseudogene",NA
"PSMG3P2",359,NA,NA,"pseudogene",NA
"LINC01206",58320,1,8,"lncRNA","180.5"
"RN7SKP265",222,NA,NA,"pseudogene",NA
"LOC105374242",2054,2,4,"lncRNA","93"
"LOC105374243",33363,2,9,"lncRNA","164"
"LINC01994",39390,1,4,"lncRNA","140.5"
"EIF4EP3",835,NA,NA,"pseudogene",NA
"LINC01995",8834,1,4,"lncRNA","88.5"
"RPL7L1P8",914,NA,NA,"pseudogene",NA
"LINC02031",30672,2,7,"lncRNA","207"
"ATP11B-DT",10748,3,6,"lncRNA","279"
"ATP11B",128125,6,38,"protein_coding","122.5"
"EIF3EP4",1047,NA,NA,"pseudogene",NA
"DCUN1D1",47833,7,15,"protein_coding","131"
"LOC128966750",6384,NA,NA,"pseudogene",NA
"LOC105374246",5922,1,2,"lncRNA","426"
"MCCC1",102098,10,27,"protein_coding","122"
"LOC124906309",3405,1,2,"lncRNA","1674"
"LOC105374247",6028,1,3,"lncRNA","170"
"LAMP3",40508,4,10,"protein_coding","150"
"SNORD3P4",70,NA,NA,"pseudogene",NA
"MCF2L2",251087,7,37,"protein_coding","115"
"LOC124906310",3306,1,3,"lncRNA","82"
"B3GNT5",20133,1,5,"protein_coding",NA
"RNA5SP151",116,NA,NA,"pseudogene",NA
"SNHG33",8408,2,5,"lncRNA","366"
"SNORA63D",131,1,1,"snoRNA","132"
"LOC124900564",165,1,1,"snoRNA","166"
"SNORA63E",132,1,1,"snoRNA","133"
"KLHL6",68245,2,9,"protein_coding",NA
"KLHL6-AS1",3589,1,2,"lncRNA","251.5"
"PRICKLE1P1",1702,NA,NA,"pseudogene",NA
"LOC105374248",2930,1,3,"lncRNA","101"
"LOC107986162",3495,1,2,"lncRNA","1623"
"KLHL24",48900,2,15,"protein_coding","189"
"YEATS2",114847,11,40,"protein_coding","129"
"YEATS2-AS1",3386,1,3,"lncRNA","433"
"MAP6D1",9640,1,3,"protein_coding","431"
"PARL",58624,6,17,"protein_coding","123"
"MIR4448",85,2,2,"miRNA","86"
"RPSAP31",1015,NA,NA,"pseudogene",NA
"CYP2AB1P",13384,NA,NA,"pseudogene",NA
"ABCC5",97832,9,43,"protein_coding","152"
"ABCC5-AS1",5083,1,3,"lncRNA","154"
"EEF1A1P8",1643,NA,NA,"pseudogene",NA
"HTR3D",7839,3,19,"protein_coding","171"
"HTR3C",7626,1,9,"protein_coding","167"
"HTR3C2P",1047,NA,NA,"pseudogene",NA
"HTR3E-AS1",10053,1,3,"lncRNA","229"
"HTR3E",9927,2,11,"protein_coding","170"
"HSP90AA5P",2161,NA,NA,"pseudogene",NA
"EIF2B5-DT",4066,1,6,"lncRNA",NA
"EIF2B5",9952,4,19,"protein_coding","125.5"
"RPS3P3",769,NA,NA,"pseudogene",NA
"DVL3",17654,1,15,"protein_coding","132"
"AP2M1",9239,1,14,"protein_coding","114.5"
"ABCF3",7814,2,25,"protein_coding","88"
"VWA5B2",13074,2,25,"protein_coding","172"
"MIR1224",84,3,3,"miRNA","85"
"ALG3",7228,3,13,"protein_coding","148"
"EEF1AKMT4-ECE2",43356,1,19,"protein_coding","125"
"EEF1AKMT4",9101,1,1,"protein_coding","284"
"CAMK2N2",2340,1,2,"protein_coding","726"
"ECE2",17015,1,3,"protein_coding","125"
"PSMD2",9804,2,23,"protein_coding","127.5"
"EIF4G1",20736,3,39,"protein_coding","134"
"SNORD66",75,1,1,"snoRNA","76"
"FAM131A",10355,4,11,"protein_coding","143"
"CLCN2",15422,3,28,"protein_coding","111"
"LOC124906311",984,1,3,"lncRNA","93"
"POLR2H",6870,4,15,"protein_coding","106.5"
"THPO",7755,3,14,"protein_coding","146"
"CHRD",10670,5,32,"protein_coding","124.5"
"LINC02054",42993,1,4,"lncRNA","292.5"
"LINC01839",78336,1,8,"lncRNA","381.5"
"TEDDM3P",691,NA,NA,"pseudogene",NA
"LINC01840",10204,1,2,"lncRNA","285.5"
"EPHB3",20627,1,16,"protein_coding","158"
"MAGEF1",1703,1,1,"protein_coding","1704"
"LOC107986163",26895,1,5,"lncRNA","220"
"LINC02069",16767,1,3,"lncRNA","176"
"LOC105374253",7480,2,8,"lncRNA","262.5"
"VPS8",240655,13,73,"protein_coding","85"
"C3orf70",76197,1,2,"protein_coding","3581"
"EHHADH-AS1",29058,1,7,"lncRNA","119"
"EHHADH",62944,3,11,"protein_coding","112"
"EIF2S2P2",1401,NA,NA,"pseudogene",NA
"MIR5588",62,3,3,"miRNA","63"
"MAP3K13",206358,6,21,"protein_coding","159"
"RPL4P4",1435,NA,NA,"pseudogene",NA
"LOC124906361",100,1,1,"snoRNA","101"
"LOC124906312",14702,1,3,"lncRNA","2249"
"LOC101929018",7555,3,7,"lncRNA","331.5"
"TMEM41A",9438,1,5,"protein_coding",NA
"LOC105374254",5642,3,6,"lncRNA","575.5"
"LIPH",46385,1,11,"protein_coding",NA
"SENP2",47281,2,19,"protein_coding","96"
"RPL34P10",299,NA,NA,"pseudogene",NA
"IGF2BP2",181794,16,38,"protein_coding","123"
"IGF2BP2-AS1",16537,1,8,"lncRNA","158"
"LOC124906313",22310,1,2,"lncRNA","6521.5"
"MIR548AQ",57,3,3,"miRNA","58"
"TRA2B",23455,2,10,"protein_coding","139.5"
"NMRAL2P",20944,1,4,"transcribed_pseudogene","220.5"
"ETV5",62745,1,13,"protein_coding","119"
"LOC105374257",18256,1,3,"lncRNA","285"
"DGKG",215125,1,25,"protein_coding","90.5"
"LINC02020",4897,1,6,"lncRNA","198"
"LINC02052",38657,1,8,"lncRNA","264.5"
"CRYGS",5937,1,3,"protein_coding","243"
"TBCCD1",24476,3,10,"protein_coding","367"
"DNAJB11",15085,1,13,"protein_coding","133"
"PET100P1",309,NA,NA,"pseudogene",NA
"AHSG",8258,1,9,"protein_coding","111"
"FETUB",17169,2,10,"protein_coding","111"
"HRG-AS1",79977,3,9,"lncRNA","206"
"HRG",12230,1,8,"protein_coding",NA
"HRGP1",5374,NA,NA,"pseudogene",NA
"HRGP2",10042,NA,NA,"pseudogene",NA
"KNG1",27043,1,12,"protein_coding","109.5"
"PSMD10P2",2714,NA,NA,"pseudogene",NA
"RNU6-1105P",106,NA,NA,"pseudogene",NA
"GPS2P2",967,NA,NA,"pseudogene",NA
"EIF4A2",6320,1,11,"protein_coding","133"
"SNORD2",69,1,1,"snoRNA","70"
"SNORA63B",124,1,1,"snoRNA","125"
"MIR1248",105,2,2,"miRNA","106"
"SNORA81",176,1,1,"snoRNA","177"
"SNORA63",134,1,1,"snoRNA","135"
"SNORA4",136,1,1,"snoRNA","137"
"RFC4",16587,1,12,"protein_coding","120"
"LINC02043",14643,1,4,"lncRNA","243"
"MCF2L2P1",787,NA,NA,"pseudogene",NA
"ADIPOQ",15751,1,4,"protein_coding","136.5"
"ADIPOQ-AS1",9477,1,4,"lncRNA","746.5"
"RPS20P14",517,NA,NA,"pseudogene",NA
"RPL29P9",645,NA,NA,"pseudogene",NA
"ST6GAL1",147973,3,10,"protein_coding","156"
"LOC124906314",19793,1,3,"lncRNA","3309"
"RPL39L",18550,1,3,"protein_coding","284"
"RPL39P19",395,NA,NA,"pseudogene",NA
"LOC101929106",10539,1,5,"lncRNA","344"
"RTP1",3976,1,2,"protein_coding","1107"
"MASP1",74470,3,18,"protein_coding","138"
"LOC105374260",4018,1,3,"lncRNA","1222"
"LOC101929130",6661,1,2,"lncRNA","986.5"
"RTP4",3685,1,2,"protein_coding","750.5"
"LOC124905594",104,1,1,"snoRNA","105"
"LINC02041",2903,1,4,"lncRNA","113"
"LOC105374262",13164,1,6,"lncRNA","93.5"
"SST",1482,1,2,"protein_coding","303.5"
"RTP2",17447,2,7,"protein_coding","673"
"LOC100131635",30104,1,3,"lncRNA","119"
"BCL6",24090,6,14,"protein_coding","171"
"LOC122526776",2357,1,2,"lncRNA","579.5"
"LOC105374263",3106,1,3,"lncRNA","308"
"LOC105374264",60161,1,3,"lncRNA","489"
"LOC124906315",5251,1,3,"lncRNA","920"
"LOC105374265",1756,1,2,"lncRNA","722.5"
"LINC01991",17642,2,4,"lncRNA","189"
"LOC107986166",48322,2,7,"lncRNA","158"
"LPP-AS2",2883,1,1,"lncRNA","2884"
"LPP",736753,19,35,"protein_coding","170"
"FLJ42393",2263,1,1,"lncRNA","2264"
"LPP-AS1",6444,1,2,"lncRNA","247.5"
"LOC124906316",40964,1,5,"lncRNA","178"
"MIR28",85,3,3,"miRNA","86"
"TPRG1-AS1",5924,1,2,"lncRNA","348.5"
"ENOPH1P1",1131,NA,NA,"pseudogene",NA
"LOC107986167",105207,3,7,"lncRNA","148"
"TPRG1",328215,17,38,"protein_coding","205.5"
"TPRG1-AS2",1908,1,3,"lncRNA","110"
"LOC105374270",16293,1,3,"lncRNA","120"
"TP63",300243,5,18,"protein_coding","137"
"MIR944",87,2,2,"miRNA","88"
"P3H2",165526,2,16,"protein_coding","130"
"MTAPP2",909,NA,NA,"pseudogene",NA
"P3H2-AS1",23832,1,4,"lncRNA","181.5"
"RNU6-1109P",106,NA,NA,"pseudogene",NA
"NMNAT1P3",1263,NA,NA,"pseudogene",NA
"CLDN16",121798,3,11,"protein_coding","179.5"
"CLDN1",16737,1,4,"protein_coding","314"
"TMEM207",21246,1,5,"protein_coding","146"
"IL1RAP",145693,5,20,"protein_coding","144"
"GCNT1P3",567,NA,NA,"pseudogene",NA
"RN7SKP296",245,NA,NA,"pseudogene",NA
"LINC02013",1369,1,2,"lncRNA",NA
"CCT6P4",2664,NA,NA,"pseudogene",NA
"ENAHP1",1405,NA,NA,"pseudogene",NA
"GMNC",19419,2,7,"protein_coding","117"
"SNAR-I",120,1,1,"snRNA","121"
"LOC107986171",12959,1,3,"lncRNA","336"
"OSTN",66375,2,6,"protein_coding","102"
"OSTN-AS1",21315,1,6,"lncRNA","89"
"UTS2B",84195,4,14,"protein_coding","99"
"CCDC50",62352,2,14,"protein_coding","111.5"
"PYDC2",293,1,1,"protein_coding","294"
"LOC105374275",4110,1,3,"lncRNA","337"
"LOC105374276",27497,1,5,"lncRNA","107.5"
"LOC100129725",832,NA,NA,"pseudogene",NA
"LOC105374277",32380,1,4,"lncRNA","130.5"
"RN7SKP222",254,NA,NA,"pseudogene",NA
"LOC124906318",9484,1,3,"lncRNA","1739"
"FGF12",588239,4,10,"protein_coding","111"
"LOC124906320",29836,1,2,"lncRNA","14867.5"
"FGF12-AS1",44452,1,5,"lncRNA","118"
"FGF12-AS2",1553,1,2,"lncRNA","290"
"LOC124906347",103,1,1,"snoRNA","104"
"LOC124906319",13639,2,5,"lncRNA","220.5"
"LOC107986056",23165,1,3,"lncRNA","832"
"RNU1-20P",161,NA,NA,"pseudogene",NA
"MB21D2",121069,1,2,"protein_coding","1531.5"
"VEZF1P1",3762,NA,NA,"pseudogene",NA
"LOC105374280",3562,2,4,"lncRNA","115.5"
"PLAAT1",40811,5,11,"protein_coding","252"
"MGC2889",2193,1,1,"lncRNA","2194"
"ATP13A5",103958,4,34,"protein_coding","121.5"
"ATP13A5-AS1",7277,1,2,"lncRNA","317.5"
"ATP13A4",194379,3,34,"protein_coding","124"
"ATP13A4-AS1",2365,2,5,"lncRNA","93"
"EEF1A1P23",657,NA,NA,"pseudogene",NA
"OPA1",105646,10,42,"protein_coding","98.5"
"OPA1-AS1",8738,1,3,"lncRNA","104"
"LOC102724808",35846,2,6,"lncRNA","87"
"RN7SL447P",244,NA,NA,"pseudogene",NA
"LOC105374282",1465,1,2,"lncRNA","558"
"LOC105374283",4833,1,4,"lncRNA","130.5"
"LOC105374284",8752,1,7,"lncRNA","677"
"LINC02038",3181,1,3,"lncRNA","358"
"LOC124906321",93542,2,9,"lncRNA","1093.5"
"LOC105374286",6959,1,5,"lncRNA","145"
"LINC02026",46281,1,3,"lncRNA","233"
"DPPA2P3",1146,1,1,"transcribed_pseudogene","1147"
"LINC02028",65527,3,9,"lncRNA","179"
"LOC102724877",53479,8,19,"protein_coding","127"
"HES1",2584,1,4,"protein_coding","218.5"
"RN7SL215P",297,NA,NA,"pseudogene",NA
"LOC107986172",2490,1,3,"lncRNA","114"
"LINC02036",47170,2,4,"lncRNA","148"
"LINC02037",10125,1,4,"lncRNA","240.5"
"LINC02048",1439,1,3,"lncRNA",NA
"LINC00887",11618,1,3,"lncRNA","271"
"CPN2",11158,1,4,"protein_coding","1511"
"LRRC15",14488,1,3,"protein_coding","2940.5"
"GP5",4445,1,2,"protein_coding","1746.5"
"ATP13A3",91773,13,47,"protein_coding","121"
"ATP13A3-DT",1405,1,2,"lncRNA","561.5"
"RNU6-1101P",80,NA,NA,"pseudogene",NA
"RPL23AP93",1085,NA,NA,"pseudogene",NA
"TMEM44-AS1",6563,1,5,"lncRNA","166.5"
"TMEM44",45771,1,13,"protein_coding","142"
"LOC105374291",6310,3,7,"lncRNA","263"
"LSG1",30981,1,14,"protein_coding","125.5"
"FAM43A",3155,1,1,"protein_coding","3156"
"LOC105374292",121253,3,9,"lncRNA","244"
"LINC01968",73769,1,4,"lncRNA","421.5"
"FAM151AP1",2035,NA,NA,"pseudogene",NA
"LINC01972",3471,1,3,"lncRNA","103"
"LOC107986173",5709,1,3,"lncRNA","215"
"LOC105374294",17383,2,5,"lncRNA","189"
"XXYLT1",203107,7,11,"protein_coding","148"
"XXYLT1-AS1",1469,1,4,"lncRNA","101"
"MIR3137",74,2,2,"miRNA","75"
"RN7SL36P",275,NA,NA,"pseudogene",NA
"XXYLT1-AS2",4965,1,3,"lncRNA","425"
"LOC105374296",2832,1,2,"lncRNA","1212"
"RNU6-25P",105,NA,NA,"pseudogene",NA
"ACAP2",168281,4,30,"protein_coding","101"
"RPL31P22",355,NA,NA,"pseudogene",NA
"LOC124906341",84,NA,NA,"pseudogene",NA
"PPP1R2",28938,1,8,"protein_coding","168"
"RNU6ATAC24P",134,NA,NA,"pseudogene",NA
"RN7SL73P",251,NA,NA,"pseudogene",NA
"RPL24P6",563,NA,NA,"pseudogene",NA
"RPL31P64",365,NA,NA,"pseudogene",NA
"APOD",15239,1,5,"protein_coding","122"
"LOC124906322",14445,2,5,"protein_coding","1317"
"LOC124906324",5370,2,4,"lncRNA","934"
"LOC124906323",2321,NA,NA,"pseudogene",NA
"SDHAP2",30540,1,15,"transcribed_pseudogene","144"
"MIR570HG",10067,1,3,"lncRNA","135"
"LOC124906325",10696,1,1,"transcribed_pseudogene","10697"
"LOC124906254",1273,1,2,"transcribed_pseudogene","421.5"
"LOC100133326",340,NA,NA,"pseudogene",NA
"RNU2-11P",186,NA,NA,"pseudogene",NA
"TNK2-AS1",5185,1,2,"lncRNA","2049.5"
"TNK2",45010,19,47,"protein_coding","147"
"MIR6829",66,3,3,"miRNA","67"
"LINC01983",23901,2,3,"lncRNA","146.5"
"LOC107984010",7905,1,2,"lncRNA","500"
"KIF3AP1",605,NA,NA,"pseudogene",NA
"LOC124905352",3542,1,3,"protein_coding","600"
"MUC4",73972,2,52,"protein_coding","166.5"
"MUC20",12136,1,4,"protein_coding",NA
"LOC124906327",9014,1,3,"lncRNA","234"
"SMBD1P",9469,NA,NA,"pseudogene",NA
"MIR570",96,3,3,"miRNA","97"
"SDHAP1",30083,1,17,"transcribed_pseudogene","149"
"LOC100131360",339,NA,NA,"pseudogene",NA
"LOC124906326",1437,1,2,"protein_coding","695"
"TFRC",63478,4,34,"protein_coding","103"
"ARL8BP1",559,NA,NA,"pseudogene",NA
"RNU7-18P",58,NA,NA,"pseudogene",NA
"LINC00885",18288,1,3,"lncRNA","472"
"ZDHHC19",13865,1,17,"protein_coding",NA
"LOC105374304",6775,2,7,"lncRNA","314"
"SLC51A",16894,2,10,"protein_coding","147"
"PCYT1A",53370,1,10,"protein_coding","127"
"DYNLT2B",27072,1,6,"protein_coding","134"
"TM4SF19-DYNLT2B",22173,1,6,"lncRNA","163.5"
"TM4SF19-AS1",7238,2,3,"lncRNA","160"
"TM4SF19",14627,1,3,"protein_coding","186"
"RNU6-910P",106,NA,NA,"pseudogene",NA
"UBXN7",84795,1,11,"protein_coding",NA
"RNU6-1279P",102,NA,NA,"pseudogene",NA
"RN7SL434P",270,NA,NA,"pseudogene",NA
"RN7SL738P",296,NA,NA,"pseudogene",NA
"ZDHHC1P1",200,NA,NA,"pseudogene",NA
"UBXN7-AS1",1649,1,2,"lncRNA","445"
"RNF168",34971,1,6,"protein_coding","151"
"LOC105374306",6159,1,2,"lncRNA","1099"
"LOC105374307",1540,1,3,"lncRNA","105"
"SMCO1",14179,2,5,"protein_coding","187"
"NAA50P2",1437,NA,NA,"pseudogene",NA
"RPS29P3",288,NA,NA,"pseudogene",NA
"WDR53",14402,3,10,"protein_coding","431"
"FBXO45",20393,1,3,"protein_coding","643"
"LINC01063",1082,1,2,"lncRNA","171"
"NRROS",22299,1,3,"protein_coding","182"
"CEP19",5972,1,5,"protein_coding","200"
"RNU6-646P",105,NA,NA,"pseudogene",NA
"PIGX",23615,1,7,"protein_coding","142"
"PAK2",99100,4,18,"protein_coding","118"
"RNU4-89P",132,NA,NA,"pseudogene",NA
"RNU6-42P",105,NA,NA,"pseudogene",NA
"SENP5",67143,3,12,"protein_coding","122"
"NCBP2",7121,1,8,"protein_coding","112.5"
"NCBP2-AS1",2657,1,3,"lncRNA","169"
"NCBP2AS2",871,1,1,"protein_coding","872"
"PIGZ",22655,4,12,"protein_coding","211"
"LOC124906255",1503,1,3,"protein_coding","336"
"LOC124906328",855,NA,NA,"pseudogene",NA
"RPSAP30",9790,NA,NA,"pseudogene",NA
"MELTF",28083,2,19,"protein_coding","157"
"MELTF-AS1",1844,1,4,"lncRNA","257"
"DLG1",252053,10,40,"protein_coding","115"
"MIR4797",71,3,3,"miRNA","72"
"DLG1-AS1",5489,1,3,"lncRNA","364"
"LOC101926923",4990,1,3,"lncRNA","101"
"LOC124906373",94,NA,NA,"pseudogene",NA
"LOC105374308",22824,3,9,"lncRNA","262.5"
"LOC124906329",1271,1,2,"lncRNA","93"
"LOC105374309",1673,1,2,"lncRNA","296"
"LINC02012",4390,1,1,"lncRNA","4391"
"BDH1",63618,6,16,"protein_coding","142"
"LOC128966751",33497,NA,NA,"pseudogene",NA
"SDHAP4",13853,1,8,"transcribed_pseudogene","146.5"
"LOC112268458",24212,1,4,"protein_coding","1354.5"
"LOC128966748",1801,NA,NA,"pseudogene",NA
"LOC124906331",5759,1,2,"lncRNA","2419.5"
"RUBCN",80942,2,25,"protein_coding","133"
"MIR922",80,2,2,"miRNA","81"
"FYTTD1",38069,3,12,"protein_coding","127"
"LRCH3",97287,8,30,"protein_coding","114.5"
"LOC105374310",21841,1,4,"lncRNA","208"
"RPL17P18",614,NA,NA,"pseudogene",NA
"IQCG",71096,6,20,"protein_coding","130.5"
"RNU6-858P",106,NA,NA,"pseudogene",NA
"LOC124906330",2947,1,2,"lncRNA","1407.5"
"RPL35A",7171,2,8,"protein_coding","145"
"LMLN",83434,1,20,"protein_coding",NA
"RNU6-621P",108,NA,NA,"pseudogene",NA
"LMLN-AS1",1146,1,4,"lncRNA","94.5"
"ANKRD18DP",23163,1,10,"transcribed_pseudogene","73"
"RNU6-821P",106,NA,NA,"pseudogene",NA
"FRG2FP",2050,NA,NA,"pseudogene",NA
"TUBB8P8",3325,NA,NA,"pseudogene",NA
"FAM157A",71241,1,21,"lncRNA","151"
"LOC124905354",3743,1,3,"lncRNA","70"
"RNU6-860P",103,NA,NA,"pseudogene",NA
"LOC100133150",4565,NA,NA,"pseudogene",NA
"CICP6",3773,NA,NA,"pseudogene",NA
"SEPTIN14P3",2584,NA,NA,"pseudogene",NA
"LOC124906332",23244,1,3,"lncRNA","218"
"LOC124906333",2008,NA,NA,"pseudogene",NA
"LOC128966576",6442,1,3,"protein_coding",NA
"LOC124906207",18550,1,11,"transcribed_pseudogene","153"
"LOC105374377",2425,NA,NA,"pseudogene",NA
"ZNF595",34884,2,6,"protein_coding","127"
"WEE1P1",2177,NA,NA,"pseudogene",NA
"ZNF718",71730,5,22,"protein_coding","78"
"LOC100288172",3805,NA,NA,"pseudogene",NA
"ZNF876P",43384,1,2,"transcribed_pseudogene","1304"
"LOC124900642",1087,1,2,"protein_coding","286.5"
"LOC100533733",1436,NA,NA,"pseudogene",NA
"ZNF732",34801,1,4,"protein_coding","147"
"LOC105374336",2455,1,2,"lncRNA","517"
"ZNF141",47057,4,10,"protein_coding","150.5"
"MIR571",95,2,2,"miRNA","96"
"ZNF519P4",124,NA,NA,"pseudogene",NA
"ABCA11P",48762,1,3,"transcribed_pseudogene","229"
"LOC100533734",1445,NA,NA,"pseudogene",NA
"ZNF721",59154,1,2,"protein_coding","127"
"LOC100533735",1507,NA,NA,"pseudogene",NA
"PIGG",40991,11,37,"protein_coding","213"
"TMEM271",2415,1,1,"protein_coding","2416"
"LOC105374338",7699,1,3,"lncRNA","588"
"PDE6B",84072,6,34,"protein_coding","101"
"PDE6B-AS1",2295,1,4,"lncRNA",NA
"ATP5ME",1840,1,4,"protein_coding","84"
"MYL5",7446,1,18,"protein_coding",NA
"SLC49A3",15467,12,31,"protein_coding","145.5"
"LOC124900643",1334,1,2,"lncRNA","551"
"PCGF3",62422,3,17,"protein_coding","99"
"LOC124900172",19631,1,5,"protein_coding",NA
"LOC107986246",1989,1,2,"lncRNA","614"
"PCGF3-AS1",21396,2,6,"lncRNA","136"
"CPLX1",41194,2,5,"protein_coding","143"
"LOC105374339",8912,1,5,"lncRNA","646.5"
"LOC105374340",10315,2,5,"lncRNA","425"
"GAK",83358,9,39,"protein_coding",NA
"LOC105374341",3415,3,6,"protein_coding","262.5"
"TMEM175",26232,5,19,"protein_coding",NA
"DGKQ",14683,5,31,"protein_coding","116"
"LOC124900645",1059,1,2,"lncRNA","328.5"
"SLC26A1",14417,3,7,"protein_coding","536.5"
"IDUA",17483,9,26,"protein_coding","126"
